resource_type,link_text,url,source_page,saved_path,error
form_or_application,application form for Low Residency Ph.D. program,https://www.fau.edu/engineering/eecs/pdf/eecs-low-residency-phd-form.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/,DepCourseInfo\downloaded_forms_and_worksheets\eecs-low-residency-phd-form.pdf,
form_or_application,Joint BS/PhD Degree Program Audit Form,https://www.fau.edu/engineering/eecs/pdf/bsphd-audit-form.pdf,https://www.fau.edu/engineering/eecs/graduate/joint-bsphd,DepCourseInfo\downloaded_forms_and_worksheets\bsphd-audit-form.pdf,
form_or_application,Department Form for Graduate College Pathways Scholarship Application,https://www.fau.edu/engineering/eecs/pdf/bsphd-grad-pathway-scholarship-application.pdf,https://www.fau.edu/engineering/eecs/graduate/joint-bsphd,DepCourseInfo\downloaded_forms_and_worksheets\bsphd-grad-pathway-scholarship-application.pdf,
program_or_advising_worksheet,Program Worksheet- for students who started in spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-artificial-intelligence-program-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-artificial-intelligence-program-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet-for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms--arin-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\ms--arin-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-computer-engineering-program-sheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-engineering/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-computer-engineering-program-sheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms--coen-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-engineering/,DepCourseInfo\downloaded_forms_and_worksheets\ms--coen-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-computer-science-program-worksheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-computer-science-program-worksheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet - for Students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-cse-worksheet-new.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\ms-cse-worksheet-new.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-electrical-engineering-program-sheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-electrical-engineering-program-sheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-in-eel-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-eel-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-data-science-analytics-program-worksheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/data-science-and-analytics/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-data-science-analytics-program-worksheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms--dsa--worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/data-science-and-analytics/,DepCourseInfo\downloaded_forms_and_worksheets\ms--dsa--worksheet.pdf,
program_or_advising_worksheet,Worksheet AIT - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-information-technology-management-advance-information-technology-program-sheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/it-management/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-information-technology-management-advance-information-technology-program-sheet-6-2025.pdf,
program_or_advising_worksheet,Worksheet CSDA - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-information-technology-management-computer-science-data-analytics-program-sheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/it-management/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-information-technology-management-computer-science-data-analytics-program-sheet-6-2025.pdf,
program_or_advising_worksheet,Worksheet Cybersecurity - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-information-technology-management-cybersecurity-program-sheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/it-management/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-information-technology-management-cybersecurity-program-sheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet AIT - for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-egit-ait-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/it-management/,DepCourseInfo\downloaded_forms_and_worksheets\ms-egit-ait-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet CSDA - for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-egit-csda-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/it-management/,DepCourseInfo\downloaded_forms_and_worksheets\ms-egit-csda-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet Cybersecurity - for students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-egit-csec-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/it-management/,DepCourseInfo\downloaded_forms_and_worksheets\ms-egit-csec-worksheet.pdf,
form_or_application,"Information Technology & Management, Computer Science Data Analytics Concentration",https://www.fau.edu/engineering/eecs/pdf/4-plus-1-itm-csda.pdf,https://www.fau.edu/engineering/eecs/graduate/honors-college-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\4-plus-1-itm-csda.pdf,
form_or_application,"Information Technology & Management, Advanced Information Technology Concentration",https://www.fau.edu/engineering/eecs/pdf/4-plus-1-itm-ait.pdf,https://www.fau.edu/engineering/eecs/graduate/honors-college-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\4-plus-1-itm-ait.pdf,
form_or_application,Department Form for Graduate College Pathways Scholarship Application,https://www.fau.edu/engineering/eecs/pdf/grad-pathway-scholarship-application-revised.pdf,https://www.fau.edu/engineering/eecs/graduate/honors-college-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\grad-pathway-scholarship-application-revised.pdf,
form_or_application,Artificial Intelligence,https://www.fau.edu/engineering/eecs/pdf/nursing-joint-bsms-ai-audit-form.pdf,https://www.fau.edu/engineering/eecs/graduate/nursing-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\nursing-joint-bsms-ai-audit-form.pdf,
form_or_application,Biomedical Engineering,https://www.fau.edu/engineering/eecs/pdf/nursing-joint-bsms-biomedical-eng-audit-form.pdf,https://www.fau.edu/engineering/eecs/graduate/nursing-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\nursing-joint-bsms-biomedical-eng-audit-form.pdf,
form_or_application,Department Form for Graduate College Pathways Scholarship Application,https://www.fau.edu/engineering/eecs/pdf/grad-pathway-scholarship-application.pdf,https://www.fau.edu/engineering/eecs/graduate/nursing-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\grad-pathway-scholarship-application.pdf,
form_or_application,Program Audit Form,https://www.fau.edu/engineering/eecs/pdf/bsms-joint-mechanical-engineering-and-msai-audit-form.pdf,https://www.fau.edu/engineering/eecs/graduate/mechanical-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\bsms-joint-mechanical-engineering-and-msai-audit-form.pdf,
form_or_application,Department Form for Graduate College Pathways Scholarship Application,https://www.fau.edu/engineering/eecs/pdf/grad-pathway-scholarship-application.pdf,https://www.fau.edu/engineering/eecs/graduate/mechanical-joint-bsms/,DepCourseInfo\downloaded_forms_and_worksheets\grad-pathway-scholarship-application.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/msto-phd-computer-engineering-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/,DepCourseInfo\downloaded_forms_and_worksheets\msto-phd-computer-engineering-worksheet12.09.2025.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/bs-phd-computer-engineering-worksheet-12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-computer-engineering-worksheet-12.09.2025.pdf,
form_or_application,Candidacy Exam Application Form,https://www.fau.edu/engineering/eecs/pdf/ce-application-form.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-engineering/,DepCourseInfo\downloaded_forms_and_worksheets\ce-application-form.pdf,
form_or_application,Candidacy Examination Application Form,https://www.fau.edu/engineering/eecs/pdf/ce-application-form.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\ce-application-form.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/bs-phd-computer-science-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-computer-science-worksheet12.09.2025.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/ms-phd-computer-science-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\ms-phd-computer-science-worksheet12.09.2025.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet DSA,https://www.fau.edu/engineering/eecs/pdf/bs-phd-csc-data-science-anly-concn12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-csc-data-science-anly-concn12.09.2025.pdf,
program_or_advising_worksheet,MS-PhD Program WorksheetDSA,https://www.fau.edu/engineering/eecs/pdf/ms-phd-csc-data-science-anly-concn12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\ms-phd-csc-data-science-anly-concn12.09.2025.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet Cybersecurity,https://www.fau.edu/engineering/eecs/pdf/bs-phd-csc-cybersecurity-concn12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-csc-cybersecurity-concn12.09.2025.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet Cybersecurity,https://www.fau.edu/engineering/eecs/pdf/ms-phd-cybersecurity-concn12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\ms-phd-cybersecurity-concn12.09.2025.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/bs-to-phd-electrical-engineering-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\bs-to-phd-electrical-engineering-worksheet12.09.2025.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/ms-to-phd-electrical-engineering-worksheet1.13.2026.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\ms-to-phd-electrical-engineering-worksheet1.13.2026.pdf,
program_or_advising_worksheet,BS-PhD Program Worksheet NeuroEng Concentration,https://www.fau.edu/engineering/eecs/pdf/bs-phd-eel-neuroeng-concn-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\bs-phd-eel-neuroeng-concn-worksheet12.09.2025.pdf,
program_or_advising_worksheet,MS-PhD Program Worksheet NeuroEng Concentration,https://www.fau.edu/engineering/eecs/pdf/ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025.pdf,
form_or_application,Candidacy Exam Application Form,https://www.fau.edu/engineering/eecs/pdf/ce-application-form.pdf,https://www.fau.edu/engineering/eecs/graduate/phd/electrical/,DepCourseInfo\downloaded_forms_and_worksheets\ce-application-form.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/artificial-intelligence-cert-program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\artificial-intelligence-cert-program-worksheet.pdf,
certificate_or_minor,Artificial Intelligence Certificate Program Application (pdf),https://www.fau.edu/engineering/eecs/pdf/certificate-artificial--intelligence-program-application.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-artificial--intelligence-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/newcertificate-artificial-intelligence-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\newcertificate-artificial-intelligence-worksheet.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/big-data-analytics-cert-program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/big-data/,DepCourseInfo\downloaded_forms_and_worksheets\big-data-analytics-cert-program-worksheet.pdf,
certificate_or_minor,Big Data Analytics Certificate Program Application,https://www.fau.edu/engineering/eecs/pdf/certificate-big-data-analytics-application.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/big-data/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-big-data-analytics-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/certificate-biomedical-engineering-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/biomedical-engineering/index.php,,404 Client Error: Not Found for url: https://www.fau.edu/engineering/eecs/pdf/certificate-biomedical-engineering-worksheet.pdf
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/pdf/certificate-biomedical-engineering-program-application.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/biomedical-engineering/index.php,DepCourseInfo\downloaded_forms_and_worksheets\certificate-biomedical-engineering-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/cyber-security-cert-program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/cyber-security/,DepCourseInfo\downloaded_forms_and_worksheets\cyber-security-cert-program-worksheet.pdf,
certificate_or_minor,Cyber Security Certificate Program Application,https://www.fau.edu/engineering/eecs/pdf/certificate-cyber-security-application.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/cyber-security/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-cyber-security-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/certificate-energy-resilience-program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/energy-resilience/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-energy-resilience-program-worksheet.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/pdf/certificate-energy-resilience-program-application.pdf,https://www.fau.edu/engineering/eecs/graduate/certificates/energy-resilience/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-energy-resilience-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/certificate-artificial-intelligence-program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/minor/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-artificial-intelligence-program-worksheet.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/pdf/minor--artificial-intelligence-application.pdf,https://www.fau.edu/engineering/eecs/graduate/minor/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\minor--artificial-intelligence-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/certificate-artificial-intelligence--program-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/minor/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\certificate-artificial-intelligence--program-worksheet.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/minor-in-business-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/minor/business/,DepCourseInfo\downloaded_forms_and_worksheets\minor-in-business-worksheet.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/pdf/minor-in-business-application.pdf,https://www.fau.edu/engineering/eecs/graduate/minor/business/,DepCourseInfo\downloaded_forms_and_worksheets\minor-in-business-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/undergraduate/certificates/artificial-intelligence/pdf/artificial-inteligence-certificate-worksheet-jan6.pdf,https://www.fau.edu/engineering/eecs/undergraduate/certificates/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\artificial-inteligence-certificate-worksheet-jan6.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/undergraduate/certificates/artificial-intelligence/pdf/artificial-intelligence-certificate-program-application-jan6.pdf,https://www.fau.edu/engineering/eecs/undergraduate/certificates/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\artificial-intelligence-certificate-program-application-jan6.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/undergraduate/certificates/cybersecurity/pdf/cybersecurity-certificate-worksheet-2023.pdf,https://www.fau.edu/engineering/eecs/undergraduate/certificates/cybersecurity/,DepCourseInfo\downloaded_forms_and_worksheets\cybersecurity-certificate-worksheet-2023.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/undergraduate/certificates/cybersecurity/pdf/cybersecurity-certificate-program-application.pdf,https://www.fau.edu/engineering/eecs/undergraduate/certificates/cybersecurity/,DepCourseInfo\downloaded_forms_and_worksheets\cybersecurity-certificate-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/undergraduate/certificates/data-science/pdf/data-science-certificate-worksheet.pdf,https://www.fau.edu/engineering/eecs/undergraduate/certificates/data-science/,DepCourseInfo\downloaded_forms_and_worksheets\data-science-certificate-worksheet.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/undergraduate/certificates/data-science/pdf/data-science-certificate-program-application.pdf,https://www.fau.edu/engineering/eecs/undergraduate/certificates/data-science/,DepCourseInfo\downloaded_forms_and_worksheets\data-science-certificate-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/undergraduate/minors/artificial-intelligence/pdf/artificial-inteligence-minor-worksheet-jan6.pdf,https://www.fau.edu/engineering/eecs/undergraduate/minors/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\artificial-inteligence-minor-worksheet-jan6.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/undergraduate/minors/artificial-intelligence/pdf/artificial-intelligence-minor-program-application-jan6.pdf,https://www.fau.edu/engineering/eecs/undergraduate/minors/artificial-intelligence/,DepCourseInfo\downloaded_forms_and_worksheets\artificial-intelligence-minor-program-application-jan6.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/undergraduate/minors/computer-science/pdf/computer-science-minor-program-application.pdf,https://www.fau.edu/engineering/eecs/undergraduate/minors/computer-science/,DepCourseInfo\downloaded_forms_and_worksheets\computer-science-minor-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/undergraduate/minors/cybersecurity/pdf/cybersecurity-minor-worksheet.pdf,https://www.fau.edu/engineering/eecs/undergraduate/minors/cybersecurity/,DepCourseInfo\downloaded_forms_and_worksheets\cybersecurity-minor-worksheet.pdf,
certificate_or_minor,Program Application,https://www.fau.edu/engineering/eecs/undergraduate/minors/cybersecurity/pdf/cybersecurity-minor-program-application.pdf,https://www.fau.edu/engineering/eecs/undergraduate/minors/cybersecurity/,DepCourseInfo\downloaded_forms_and_worksheets\cybersecurity-minor-program-application.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-computer-science-program-worksheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/admiss-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-computer-science-program-worksheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet - for Students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-cse-worksheet-new.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/admiss-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms-cse-worksheet-new.pdf,
program_or_advising_worksheet,Program Worksheet - for students who started in Spring 2025 or earlier,https://www.fau.edu/engineering/eecs/pdf/ms-in-computer-science-program-worksheet-6-2025.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/degree-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms-in-computer-science-program-worksheet-6-2025.pdf,
program_or_advising_worksheet,Program Worksheet - for Students who started in Summer 2025 or later,https://www.fau.edu/engineering/eecs/pdf/ms-cse-worksheet-new.pdf,https://www.fau.edu/engineering/eecs/graduate/ms/computer-science/degree-reqs/,DepCourseInfo\downloaded_forms_and_worksheets\ms-cse-worksheet-new.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-ai-data-sci-cybersecurity-ethics-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-ai-data-sci-cybersecurity-ethics-fall-2024.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-generative-ai-driven-software-development-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-generative-ai-driven-software-development-fall-2024.pdf,
syllabus,Syllabus,https://www.fau.edu/engineering/eecs/pdf/syllabus-mobile-app-projects-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-mobile-app-projects-fall-2024.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-intro-intelligent-auton-robots-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-intro-intelligent-auton-robots-fall-2024.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-software-engineering-management-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-software-engineering-management-fall-2024.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-trustworthy-artificial-intelligence-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-trustworthy-artificial-intelligence-fall-2024.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-conversational-ai-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-conversational-ai-fall-2024.pdf,
syllabus,SYLLABUS,https://www.fau.edu/engineering/eecs/pdf/syllabus-cloud-native-development-fall-2024.pdf,https://www.fau.edu/engineering/eecs/new-electives/,DepCourseInfo\downloaded_forms_and_worksheets\syllabus-cloud-native-development-fall-2024.pdf,
form_or_application,Candidacy Exam Application Form,https://www.fau.edu/engineering/eecs/pdf/ce-application-form.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-phd/,DepCourseInfo\downloaded_forms_and_worksheets\ce-application-form.pdf,
program_or_advising_worksheet,Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-ms-ai-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-ai/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-ai-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-ms-cs-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-masters/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-cs-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet AIT,https://www.fau.edu/engineering/eecs/pdf/professional-ms-itm-adv-info-tech-concentration-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-itm/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-itm-adv-info-tech-concentration-worksheet.pdf,
program_or_advising_worksheet,Program Worksheet CSDA,https://www.fau.edu/engineering/eecs/pdf/professional-ms-itm-csda-concentration-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-ms-itm/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ms-itm-csda-concentration-worksheet.pdf,
certificate_or_minor,Certificate Application,https://www.fau.edu/engineering/eecs/pdf/professional-ai-certificate-program-application.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-ai/,DepCourseInfo\downloaded_forms_and_worksheets\professional-ai-certificate-program-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-ai-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-ai/,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-ai-worksheet.pdf,
certificate_or_minor,Certificate Application,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-big-data-analytics-application.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-big-data-analytics,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-big-data-analytics-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-big-data-analytics-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-big-data-analytics,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-big-data-analytics-worksheet.pdf,
certificate_or_minor,Certificate Application,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-energy-resilience-application.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-energy-resilience,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-energy-resilience-application.pdf,
program_or_advising_worksheet,Advising Worksheet,https://www.fau.edu/engineering/eecs/pdf/professional-certificate-energy-resilience-worksheet.pdf,https://www.fau.edu/engineering/eecs/graduate/professional-programs/professional-certificate-energy-resilience,DepCourseInfo\downloaded_forms_and_worksheets\professional-certificate-energy-resilience-worksheet.pdf,
