query_id,doc_id,rank,score
q05,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,74,0.6264
q05,course_0167_CEN_4400::chunk_001,75,0.6262
q06,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_001,1,0.7363
q06,pdf_0499_ms-in-eel-worksheet::chunk_001,2,0.7158
q06,pdf_0495_ms-electrical-engineering-with-minor-in-business-worksheet::chunk_001,3,0.7119
q06,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_002,4,0.7079
q06,pdf_0500_ms-in-electrical-engineering-program-sheet-6-2025::chunk_002,5,0.6958
q06,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_002,6,0.6877
q06,pdf_0508_ms-to-phd-electrical-engineering-worksheet1.13.2026::chunk_001,7,0.6823
q06,pdf_0289_bs-to-phd-electrical-engineering-worksheet12.09.2025::chunk_001,8,0.6778
q06,pdf_0499_ms-in-eel-worksheet::chunk_002,9,0.6738
q06,course_0242_EEL_3012::chunk_001,10,0.6724
q06,pdf_0507_ms-to-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,11,0.6717
q06,pdf_0491_ms-cse-worksheet-new::chunk_002,12,0.6669
q06,course_0251_EEL_4216::chunk_001,13,0.6632
q06,pdf_0493_ms-egit-csda-worksheet::chunk_002,14,0.6624
q06,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_002,15,0.6591
q06,pdf_0494_ms-egit-csec-worksheet::chunk_002,16,0.6576
q06,pdf_0496_ms-in-computer-engineering-program-sheet-6-2025::chunk_001,17,0.6554
q06,pdf_0486_ms--arin-worksheet::chunk_002,18,0.6551
q06,pdf_0288_bs-phd-eel-neuroeng-concn-worksheet12.09.2025::chunk_001,19,0.6482
q06,course_0243_EEL_3111::chunk_001,20,0.6476
q06,course_0249_EEL_3502::chunk_001,21,0.6475
q06,pdf_0487_ms--coen-worksheet::chunk_002,22,0.6473
q06,course_0258_EEL_4478::chunk_001,23,0.6468
q06,pdf_0462_eel6482electromagnetic-theory1::chunk_001,24,0.6463
q06,course_0246_EEL_3118L::chunk_001,25,0.6457
q06,course_0267_EEL_4930::chunk_001,26,0.6456
q06,course_0241_EEL_2161::chunk_001,27,0.6456
q06,pdf_0492_ms-egit-ait-worksheet::chunk_002,28,0.6452
q06,course_0120_EEL_5437::chunk_001,29,0.6434
q06,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,30,0.6424
q06,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,31,0.6407
q06,course_0128_EEL_6482::chunk_001,32,0.6407
q06,course_0256_EEL_4436::chunk_001,33,0.6407
q06,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,34,0.6407
q06,course_0252_EEL_4220::chunk_001,35,0.6382
q06,pdf_0487_ms--coen-worksheet::chunk_001,36,0.6376
q06,course_0253_EEL_4281::chunk_001,37,0.637
q06,course_0139_EEL_6935::chunk_001,38,0.6353
q06,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,39,0.6338
q06,pdf_0429_eel2161c-engineers::chunk_001,40,0.6322
q06,pdf_0491_ms-cse-worksheet-new::chunk_001,41,0.6316
q06,pdf_0430_eel3012ee-practice::chunk_001,42,0.6311
q06,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,43,0.6309
q06,course_0238_EEE_4541::chunk_001,44,0.63
q06,course_0046_CEN_5035::chunk_001,45,0.63
q06,pdf_0497_ms-in-computer-science-program-worksheet-6-2025::chunk_002,46,0.6273
q06,course_0231_EEE_3300::chunk_001,47,0.6273
q06,pdf_0454_eel5437microwave-eng::chunk_001,48,0.6265
q06,course_0123_EEL_5654::chunk_001,49,0.6249
q06,pdf_0492_ms-egit-ait-worksheet::chunk_001,50,0.6244
q06,course_0047_CEN_5035::chunk_001,51,0.6228
q06,course_0235_EEE_4361C::chunk_001,52,0.6226
q06,course_0051_CEN_6075::chunk_001,53,0.622
q06,course_0265_EEL_4746::chunk_001,54,0.6205
q06,course_0132_EEL_6591::chunk_001,55,0.6205
q06,pdf_0488_ms--dsa--worksheet::chunk_001,56,0.6204
q06,course_0232_EEE_3300::chunk_001,57,0.6199
q06,pdf_0441_eel4436microwave-engineering::chunk_001,58,0.6195
q06,pdf_0436_eel4216electric-power-systems::chunk_001,59,0.6194
q06,pdf_0475_egn4410c-eng-design1::chunk_001,60,0.6193
q06,course_0126_EEL_6297::chunk_001,61,0.6191
q06,course_0264_EEL_4656::chunk_001,62,0.619
q06,pdf_0501_ms-in-information-technology-management-advance-information-::chunk_002,63,0.6179
q06,course_0234_EEE_4361::chunk_001,64,0.6172
q06,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,65,0.6171
q06,pdf_0493_ms-egit-csda-worksheet::chunk_001,66,0.6154
q06,course_0244_EEL_3111::chunk_001,67,0.6153
q06,pdf_0476_egn4410c-engineering-design1::chunk_001,68,0.6149
q06,course_0245_EEL_3112::chunk_001,69,0.6146
q06,course_0262_EEL_4652::chunk_001,70,0.6145
q06,course_0129_EEL_6532::chunk_001,71,0.6145
q06,pdf_0443_eel4478electromagnetic::chunk_001,72,0.6139
q06,course_0268_EEL_4930::chunk_001,73,0.6132
q06,course_0138_EEL_6935::chunk_001,74,0.6121
q06,course_0263_EEL_4652L::chunk_001,75,0.6116
q07,pdf_0405_cybersecurity-certificate-program-application::chunk_001,1,0.7268
q07,pdf_0404_cyber-security-cert-program-worksheet::chunk_001,2,0.7206
q07,pdf_0408_cybersecurity-minor-worksheet::chunk_001,3,0.7175
q07,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,4,0.7122
q07,pdf_0407_cybersecurity-minor-program-application::chunk_001,5,0.7066
q07,pdf_0346_certificate-cyber-security-application::chunk_001,6,0.6776
q07,course_0228_COT_4930::chunk_001,7,0.6776
q07,course_0062_CIS_6370::chunk_001,8,0.6693
q07,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_002,9,0.6661
q07,pdf_0393_cot4930intro-security-cryptography::chunk_001,10,0.6565
q07,pdf_0286_bs-phd-csc-cybersecurity-concn12.09.2025::chunk_002,11,0.653
q07,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_002,12,0.6524
q07,pdf_0494_ms-egit-csec-worksheet::chunk_001,13,0.6507
q07,course_0059_CIS_5371::chunk_001,14,0.6501
q07,course_0181_CNT_4403::chunk_001,15,0.6496
q07,pdf_0503_ms-in-information-technology-management-cybersecurity-progra::chunk_001,16,0.6469
q07,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_001,17,0.6451
q07,pdf_0354_cis6370computer-data-security::chunk_001,18,0.6439
q07,pdf_0286_bs-phd-csc-cybersecurity-concn12.09.2025::chunk_001,19,0.6423
q07,course_0227_COT_4930::chunk_001,20,0.6402
q07,pdf_0353_cis5371practical-aspects-modern-cryptography::chunk_001,21,0.6392
q07,pdf_0357_cnt4403intro-data-network-security::chunk_001,22,0.639
q07,course_0226_COT_4930::chunk_001,23,0.6378
q07,course_0060_CIS_5374::chunk_001,24,0.6327
q07,course_0063_CIS_6375::chunk_001,25,0.6321
q07,course_0041_CDA_5326::chunk_001,26,0.6247
q07,course_0225_COT_4930::chunk_001,27,0.6242
q07,course_0085_COT_5930::chunk_001,28,0.623
q07,pdf_0409_data-science-certificate-program-application::chunk_001,29,0.6151
q07,pdf_0392_cot4930cryptographic-eng::chunk_001,30,0.6116
q07,pdf_0490_ms-computer-science-with-minor-in-business-worksheet::chunk_001,31,0.6104
q07,pdf_0325_cda5326cryptographic-eng::chunk_001,32,0.6086
q07,pdf_0410_data-science-certificate-worksheet::chunk_001,33,0.6077
q07,course_0179_CNT_4164::chunk_001,34,0.6065
q07,pdf_0489_ms-computer-engineering-with-minor-in-business-worksheet::chunk_001,35,0.606
q07,pdf_0391_cot4930applied-cryptography::chunk_001,36,0.605
q07,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_002,37,0.6044
q07,pdf_0348_certificate-energy-resilience-program-worksheet::chunk_001,38,0.6038
q07,course_0224_COT_4900::chunk_001,39,0.6031
q07,pdf_0366_computer-science-minor-program-application::chunk_001,40,0.6028
q07,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,41,0.6027
q07,course_0165_CEN_4214::chunk_001,42,0.6024
q07,course_0095_COT_6427::chunk_001,43,0.6021
q07,pdf_0518_professional-certificate-energy-resilience-worksheet::chunk_001,44,0.6014
q07,course_0235_EEE_4361C::chunk_001,45,0.6011
q07,course_0159_CDA_4240C::chunk_001,46,0.601
q07,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_002,47,0.6007
q07,pdf_0350_cgs1571computer-app2::chunk_001,48,0.6005
q07,course_0163_CEN_4010::chunk_001,49,0.5999
q07,course_0125_EEL_5934::chunk_001,50,0.5999
q07,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,51,0.5994
q07,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,52,0.5993
q07,course_0153_CDA_4102::chunk_001,53,0.5992
q07,course_0176_CNT_4007::chunk_001,54,0.5975
q07,course_0160_CDA_4323::chunk_001,55,0.5968
q07,course_0149_CAP_4773::chunk_001,56,0.5966
q07,course_0175_CIS_4634::chunk_001,57,0.5965
q07,course_0170_CEN_4910::chunk_001,58,0.5961
q07,pdf_0314_cap6776information-retrieval::chunk_001,59,0.5959
q07,pdf_0488_ms--dsa--worksheet::chunk_002,60,0.5957
q07,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,61,0.5951
q07,course_0173_CIS_4213::chunk_001,62,0.594
q07,course_0061_CIS_5374::chunk_001,63,0.5938
q07,course_0186_COP_3014::chunk_001,64,0.5938
q07,course_0174_CIS_4367::chunk_001,65,0.593
q07,course_0169_CEN_4910::chunk_001,66,0.5928
q07,pdf_0459_eel5934cryptographic-eng::chunk_001,67,0.5915
q07,pdf_0355_cis6375distributed-systems-security::chunk_001,68,0.5914
q07,course_0161_CDA_4630::chunk_001,69,0.5913
q07,course_0238_EEE_4541::chunk_001,70,0.5912
q07,course_0064_CNT_5008::chunk_001,71,0.5911
q07,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,72,0.5907
q07,pdf_0485_minor-in-business-worksheet::chunk_001,73,0.5906
q07,course_0172_CGS_1571::chunk_001,74,0.5905
q07,course_0185_COP_3014::chunk_001,75,0.5902
q08,pdf_0409_data-science-certificate-program-application::chunk_001,1,0.7089
q08,course_0008_CAP_5768::chunk_001,2,0.7044
q08,pdf_0410_data-science-certificate-worksheet::chunk_001,3,0.7037
q08,pdf_0488_ms--dsa--worksheet::chunk_001,4,0.7027
q08,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,5,0.7006
q08,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_001,6,0.6808
q08,course_0025_CAP_6635::chunk_001,7,0.678
q08,pdf_0283_big-data-analytics-cert-program-worksheet::chunk_001,8,0.6773
q08,course_0007_CAP_5768::chunk_001,9,0.674
q08,pdf_0344_certificate-big-data-analytics-application::chunk_001,10,0.6721
q08,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_002,11,0.6719
q08,course_0030_CAP_6673::chunk_001,12,0.6714
q08,pdf_0488_ms--dsa--worksheet::chunk_002,13,0.6697
q08,course_0020_CAP_6619::chunk_001,14,0.6596
q08,pdf_0493_ms-egit-csda-worksheet::chunk_001,15,0.6583
q08,course_0159_CDA_4240C::chunk_001,16,0.6566
q08,course_0160_CDA_4323::chunk_001,17,0.6544
q08,course_0035_CAP_6776::chunk_001,18,0.6527
q08,course_0155_CDA_4204::chunk_001,19,0.6525
q08,pdf_0285_bs-phd-computer-science-worksheet12.09.2025::chunk_002,20,0.6524
q08,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,21,0.6498
q08,pdf_0277_4-plus-1-itm-csda::chunk_001,22,0.6497
q08,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_002,23,0.649
q08,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_001,24,0.6467
q08,course_0153_CDA_4102::chunk_001,25,0.6462
q08,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,26,0.6462
q08,course_0062_CIS_6370::chunk_001,27,0.646
q08,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_001,28,0.6455
q08,pdf_0504_ms-phd-computer-science-worksheet12.09.2025::chunk_002,29,0.645
q08,pdf_0522_professional-ms-itm-csda-concentration-worksheet::chunk_001,30,0.6417
q08,pdf_0287_bs-phd-csc-data-science-anly-concn12.09.2025::chunk_001,31,0.6414
q08,course_0161_CDA_4630::chunk_001,32,0.6412
q08,course_0157_CDA_4210::chunk_001,33,0.6377
q08,pdf_0284_bs-phd-computer-engineering-worksheet-12.09.2025::chunk_002,34,0.6365
q08,course_0151_CDA_3203::chunk_001,35,0.6349
q08,course_0156_CDA_4204::chunk_001,36,0.6316
q08,pdf_0406_cybersecurity-certificate-worksheet-2023::chunk_001,37,0.6271
q08,course_0042_CDA_6122::chunk_001,38,0.6265
q08,pdf_0509_msto-phd-computer-engineering-worksheet12.09.2025::chunk_002,39,0.6257
q08,pdf_0302_cap5768introduction-to-data-science::chunk_001,40,0.6256
q08,course_0186_COP_3014::chunk_001,41,0.625
q08,course_0167_CEN_4400::chunk_001,42,0.6247
q08,pdf_0346_certificate-cyber-security-application::chunk_001,43,0.6244
q08,course_0193_COP_3530::chunk_001,44,0.6244
q08,pdf_0404_cyber-security-cert-program-worksheet::chunk_001,45,0.6235
q08,pdf_0326_cda6122eval-parallel-dist-systs::chunk_001,46,0.6231
q08,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,47,0.6226
q08,course_0029_CAP_6673::chunk_001,48,0.6224
q08,course_0154_CDA_4102::chunk_001,49,0.6212
q08,pdf_0514_professional-certificate-ai-worksheet::chunk_001,50,0.62
q08,pdf_0405_cybersecurity-certificate-program-application::chunk_001,51,0.6186
q08,pdf_0408_cybersecurity-minor-worksheet::chunk_001,52,0.6185
q08,course_0179_CNT_4164::chunk_001,53,0.616
q08,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,54,0.6155
q08,course_0178_CNT_4104::chunk_001,55,0.6154
q08,course_0169_CEN_4910::chunk_001,56,0.6151
q08,course_0038_CAP_6778::chunk_001,57,0.615
q08,course_0041_CDA_5326::chunk_001,58,0.6144
q08,course_0173_CIS_4213::chunk_001,59,0.6144
q08,course_0012_CAP_6315::chunk_001,60,0.6142
q08,course_0182_CNT_4411::chunk_001,61,0.614
q08,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,62,0.6137
q08,course_0171_CGS_1570::chunk_001,63,0.6129
q08,course_0040_CAP_6807::chunk_001,64,0.6121
q08,course_0043_CDA_6132::chunk_001,65,0.6114
q08,pdf_0505_ms-phd-csc-data-science-anly-concn12.09.2025::chunk_002,66,0.6113
q08,course_0148_CAP_4770::chunk_001,67,0.6113
q08,pdf_0493_ms-egit-csda-worksheet::chunk_002,68,0.6109
q08,course_0189_COP_3035::chunk_001,69,0.6102
q08,pdf_0506_ms-phd-cybersecurity-concn12.09.2025::chunk_002,70,0.61
q08,course_0165_CEN_4214::chunk_001,71,0.6099
q08,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,72,0.6099
q08,course_0175_CIS_4634::chunk_001,73,0.6099
q08,course_0231_EEE_3300::chunk_001,74,0.6098
q08,pdf_0313_cap6673data-mining-machine-learning::chunk_001,75,0.6093
q09,pdf_0310_cap6619deep-learning::chunk_001,1,0.6673
q09,course_0020_CAP_6619::chunk_001,2,0.6529
q09,course_0017_CAP_6618::chunk_001,3,0.6526
q09,course_0025_CAP_6635::chunk_001,4,0.6437
q09,pdf_0309_cap6618machine-learning-computer-vision::chunk_001,5,0.6384
q09,pdf_0311_cap6635artificial-intelligence::chunk_001,6,0.6294
q09,course_0008_CAP_5768::chunk_001,7,0.6287
q09,course_0019_CAP_6619::chunk_001,8,0.628
q09,pdf_0300_cap5615intro-neural-networks::chunk_001,9,0.6268
q09,pdf_0343_certificate-artificial-intelligence-program-worksheet::chunk_001,10,0.6264
q09,course_0030_CAP_6673::chunk_001,11,0.6263
q09,pdf_0298_cap4630artificial-intelligence::chunk_001,12,0.626
q09,course_0038_CAP_6778::chunk_001,13,0.6257
q09,course_0136_EEL_6819::chunk_001,14,0.6247
q09,pdf_0313_cap6673data-mining-machine-learning::chunk_001,15,0.6245
q09,pdf_0342_certificate-artificial-intelligence--program-worksheet::chunk_001,16,0.6226
q09,course_0146_CAP_4630::chunk_001,17,0.6222
q09,course_0024_CAP_6635::chunk_001,18,0.6198
q09,pdf_0294_cap-6610-applied-machine-learning::chunk_001,19,0.6197
q09,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,20,0.6173
q09,course_0015_CAP_6610::chunk_001,21,0.6158
q09,course_0029_CAP_6673::chunk_001,22,0.6151
q09,course_0002_CAP_5615::chunk_001,23,0.6103
q09,pdf_0280_artificial-intelligence-cert-program-worksheet::chunk_001,24,0.6079
q09,course_0148_CAP_4770::chunk_001,25,0.6072
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_005,26,0.6045
q09,pdf_0301_cap5625computational-foundations-of-artificial-intelligence::chunk_001,27,0.6039
q09,pdf_0278_artificial-inteligence-certificate-worksheet-jan6::chunk_001,28,0.6033
q09,pdf_0306_cap6411foundations-vision::chunk_001,29,0.6028
q09,pdf_0510_newcertificate-artificial-intelligence-worksheet::chunk_001,30,0.5997
q09,course_0005_CAP_5625::chunk_001,31,0.5986
q09,pdf_0279_artificial-inteligence-minor-worksheet-jan6::chunk_001,32,0.5981
q09,pdf_0470_eel6819neural-complex-artificial-neural-networks::chunk_001,33,0.598
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_004,34,0.5944
q09,course_0094_COT_6405::chunk_001,35,0.5912
q09,course_0229_COT_4930::chunk_001,36,0.5871
q09,pdf_0532_syllabus-trustworthy-artificial-intelligence-fall-2024::chunk_001,37,0.5856
q09,pdf_0519_professional-ms-ai-worksheet::chunk_001,38,0.5855
q09,course_0068_CNT_6516::chunk_001,39,0.5826
q09,course_0016_CAP_6617::chunk_001,40,0.5821
q09,course_0001_CAP_5615::chunk_001,41,0.5814
q09,course_0077_COP_6728::chunk_001,42,0.5805
q09,pdf_0312_cap6640natural-language-processing::chunk_001,43,0.5797
q09,pdf_0528_syllabus-generative-ai-driven-software-development-fall-2024::chunk_001,44,0.5795
q09,course_0141_CAP_4034::chunk_001,45,0.5791
q09,course_0027_CAP_6640::chunk_001,46,0.579
q09,course_0064_CNT_5008::chunk_001,47,0.5783
q09,pdf_0528_syllabus-generative-ai-driven-software-development-fall-2024::chunk_004,48,0.5776
q09,course_0096_COT_6446::chunk_001,49,0.5773
q09,pdf_0529_syllabus-intro-intelligent-auton-robots-fall-2024::chunk_001,50,0.576
q09,course_0065_CNT_5109::chunk_001,51,0.5755
q09,pdf_0362_cnt6516adv-computer-networking::chunk_001,52,0.5748
q09,pdf_0299_cap4770intro-data-mining-machine-intelligence::chunk_001,53,0.5745
q09,course_0193_COP_3530::chunk_001,54,0.5737
q09,pdf_0308_cap6617sparse-learning::chunk_001,55,0.5733
q09,pdf_0527_syllabus-conversational-ai-fall-2024::chunk_001,56,0.5731
q09,course_0221_COT_4400::chunk_001,57,0.5717
q09,course_0013_CAP_6411::chunk_001,58,0.5695
q09,pdf_0529_syllabus-intro-intelligent-auton-robots-fall-2024::chunk_003,59,0.5678
q09,pdf_0297_cap4401digital-img-processing::chunk_001,60,0.5671
q09,pdf_0400_cot6405analysis-algorithms::chunk_001,61,0.567
q09,course_0026_CAP_6635::chunk_001,62,0.5663
q09,pdf_0387_cop6728visual-info-retrieval::chunk_001,63,0.5655
q09,course_0074_COP_5859::chunk_001,64,0.5653
q09,pdf_0514_professional-certificate-ai-worksheet::chunk_001,65,0.5644
q09,pdf_0528_syllabus-generative-ai-driven-software-development-fall-2024::chunk_005,66,0.5634
q09,course_0004_CAP_5625::chunk_001,67,0.5632
q09,course_0208_COP_4593::chunk_001,68,0.5618
q09,course_0070_CNT_6528::chunk_001,69,0.5615
q09,pdf_0513_professional-ai-certificate-program-application::chunk_001,70,0.5603
q09,course_0179_CNT_4164::chunk_001,71,0.5601
q09,course_0028_CAP_6673::chunk_001,72,0.56
q09,pdf_0305_cap6315social-networks-big-data-analytics::chunk_001,73,0.5594
q09,pdf_0486_ms--arin-worksheet::chunk_001,74,0.5591
q09,pdf_0341_certificate-artificial--intelligence-program-application::chunk_001,75,0.559
q10,course_0038_CAP_6778::chunk_001,1,0.6741
q10,pdf_0317_cap6780big-data-analytics::chunk_001,2,0.6692
q10,pdf_0316_cap6778adv-data-mining-machine-learning::chunk_001,3,0.6653
q10,course_0029_CAP_6673::chunk_001,4,0.664
q10,course_0025_CAP_6635::chunk_001,5,0.6596
q10,course_0014_CAP_6546::chunk_001,6,0.6579
q10,course_0037_CAP_6777::chunk_001,7,0.6578
q10,course_0148_CAP_4770::chunk_001,8,0.6564
q10,pdf_0305_cap6315social-networks-big-data-analytics::chunk_001,9,0.6555
q10,pdf_0313_cap6673data-mining-machine-learning::chunk_001,10,0.6519
q10,pdf_0386_cop6726new-directions-database-systems::chunk_001,11,0.6492
q10,course_0008_CAP_5768::chunk_001,12,0.6482
q10,pdf_0315_cap6777web-mining::chunk_001,13,0.6472
q10,course_0020_CAP_6619::chunk_001,14,0.6442
q10,pdf_0314_cap6776information-retrieval::chunk_001,15,0.6432
q10,course_0035_CAP_6776::chunk_001,16,0.6357
q10,pdf_0307_cap6546Data-mining-for-bioinformatics::chunk_001,17,0.6353
q10,course_0012_CAP_6315::chunk_001,18,0.6341
q10,pdf_0299_cap4770intro-data-mining-machine-intelligence::chunk_001,19,0.6324
q10,course_0036_CAP_6776::chunk_001,20,0.632
q10,course_0039_CAP_6780::chunk_001,21,0.6315
q10,course_0030_CAP_6673::chunk_001,22,0.6278
q10,course_0198_COP_3540::chunk_001,23,0.6254
q10,pdf_0371_cop3540intro-database-structures::chunk_001,24,0.622
q10,course_0193_COP_3530::chunk_001,25,0.6202
q10,course_0076_COP_6726::chunk_001,26,0.6175
q10,pdf_0283_big-data-analytics-cert-program-worksheet::chunk_001,27,0.6149
q10,course_0077_COP_6728::chunk_001,28,0.6122
q10,pdf_0372_cop3813intro-internet-computing::chunk_001,29,0.61
q10,pdf_0498_ms-in-data-science-analytics-program-worksheet-6-2025::chunk_002,30,0.6098
q10,course_0213_COP_4703::chunk_001,31,0.6094
q10,pdf_0344_certificate-big-data-analytics-application::chunk_001,32,0.6084
q10,course_0019_CAP_6619::chunk_001,33,0.6059
q10,course_0007_CAP_5768::chunk_001,34,0.6043
q10,course_0079_COP_6731::chunk_001,35,0.6039
q10,course_0159_CDA_4240C::chunk_001,36,0.603
q10,course_0074_COP_5859::chunk_001,37,0.6027
q10,course_0200_COP_3813::chunk_001,38,0.6025
q10,course_0155_CDA_4204::chunk_001,39,0.6
q10,pdf_0488_ms--dsa--worksheet::chunk_002,40,0.5998
q10,pdf_0502_ms-in-information-technology-management-computer-science-dat::chunk_002,41,0.5996
q10,course_0011_CAP_6315::chunk_001,42,0.5984
q10,course_0094_COT_6405::chunk_001,43,0.5984
q10,course_0217_COP_4814::chunk_001,44,0.5981
q10,course_0160_CDA_4323::chunk_001,45,0.5981
q10,course_0146_CAP_4630::chunk_001,46,0.5979
q10,pdf_0388_cop6731theory-implementation-database-systems::chunk_001,47,0.5973
q10,pdf_0516_professional-certificate-big-data-analytics-worksheet::chunk_001,48,0.5966
q10,course_0174_CIS_4367::chunk_001,49,0.596
q10,course_0173_CIS_4213::chunk_001,50,0.594
q10,course_0005_CAP_5625::chunk_001,51,0.5933
q10,course_0221_COT_4400::chunk_001,52,0.5927
q10,course_0182_CNT_4411::chunk_001,53,0.5924
q10,course_0024_CAP_6635::chunk_001,54,0.5921
q10,pdf_0515_professional-certificate-big-data-analytics-application::chunk_001,55,0.5921
q10,course_0165_CEN_4214::chunk_001,56,0.5911
q10,course_0062_CIS_6370::chunk_001,57,0.5904
q10,course_0151_CDA_3203::chunk_001,58,0.5901
q10,course_0204_COP_4045::chunk_001,59,0.5895
q10,course_0153_CDA_4102::chunk_001,60,0.5892
q10,course_0054_CEN_6405::chunk_001,61,0.589
q10,pdf_0380_cop4814web-services::chunk_001,62,0.5888
q10,pdf_0488_ms--dsa--worksheet::chunk_001,63,0.5881
q10,course_0015_CAP_6610::chunk_001,64,0.5878
q10,course_0064_CNT_5008::chunk_001,65,0.5877
q10,course_0179_CNT_4164::chunk_001,66,0.5871
q10,course_0229_COT_4930::chunk_001,67,0.5868
q10,course_0096_COT_6446::chunk_001,68,0.5867
q10,course_0269_EGN_1002::chunk_001,69,0.5866
q10,course_0047_CEN_5035::chunk_001,70,0.5863
q10,course_0181_CNT_4403::chunk_001,71,0.5861
q10,course_0231_EEE_3300::chunk_001,72,0.5858
q10,course_0175_CIS_4634::chunk_001,73,0.5858
q10,pdf_0387_cop6728visual-info-retrieval::chunk_001,74,0.5853
q10,course_0177_CNT_4104::chunk_001,75,0.585
q11,pdf_0334_cen5035sw-eng::chunk_001,1,0.7117
q11,pdf_0331_cen4010principles-sw-engineering::chunk_001,2,0.7019
q11,course_0047_CEN_5035::chunk_001,3,0.6897
q11,course_0051_CEN_6075::chunk_001,4,0.6794
q11,course_0164_CEN_4010::chunk_001,5,0.6785
q11,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_003,6,0.677
q11,course_0052_CEN_6076::chunk_001,7,0.6451
q11,pdf_0338_cen6076sw-testing::chunk_001,8,0.6443
q11,course_0053_CEN_6085::chunk_001,9,0.6433
q11,course_0050_CEN_6027::chunk_001,10,0.6409
q11,pdf_0373_cop4020programming-languages::chunk_001,11,0.6366
q11,course_0072_COP_5339::chunk_001,12,0.635
q11,course_0166_CEN_4214::chunk_001,13,0.6349
q11,course_0206_COP_4331::chunk_001,14,0.6318
q11,pdf_0339_cen6085sw-architecture-patterns::chunk_001,15,0.627
q11,pdf_0336_cen6027sw-maint-evolution::chunk_001,16,0.6237
q11,course_0202_COP_4020::chunk_001,17,0.6216
q11,course_0084_COT_5930::chunk_001,18,0.618
q11,pdf_0474_egn1002fundamentals::chunk_001,19,0.6105
q11,course_0154_CDA_4102::chunk_001,20,0.6103
q11,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_001,21,0.6103
q11,pdf_0337_cen6075sw-reqs-eng::chunk_001,22,0.6102
q11,course_0270_EGN_1002::chunk_001,23,0.6021
q11,pdf_0321_cda4102structured-computer-architecture::chunk_001,24,0.6008
q11,course_0045_CDA_6316::chunk_001,25,0.6007
q11,course_0210_COP_4610::chunk_001,26,0.5973
q11,course_0167_CEN_4400::chunk_001,27,0.5968
q11,course_0159_CDA_4240C::chunk_001,28,0.5961
q11,course_0074_COP_5859::chunk_001,29,0.5933
q11,course_0160_CDA_4323::chunk_001,30,0.5931
q11,course_0272_EGN_4410C::chunk_001,31,0.5915
q11,course_0165_CEN_4214::chunk_001,32,0.5903
q11,pdf_0531_syllabus-software-engineering-management-fall-2024::chunk_002,33,0.5902
q11,course_0273_EGN_4411C::chunk_001,34,0.5901
q11,course_0204_COP_4045::chunk_001,35,0.5892
q11,course_0153_CDA_4102::chunk_001,36,0.5887
q11,course_0162_CDA_4630::chunk_001,37,0.5873
q11,course_0184_COP_2220::chunk_001,38,0.5866
q11,pdf_0478_egn4411c-engineering-design2::chunk_001,39,0.5849
