top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,ndcg_k,ndcg,map,combined_score
100,1.8,0.35,10,2.0,0.5,30,0.37324408435117856,0.2727523498880547,0.3229982171196166
30,1.8,0.75,90,1.5,1.0,30,0.38052835011930153,0.2651266805388673,0.3228275153290844
50,1.5,0.35,10,2.5,1.0,30,0.3854649973821638,0.2601558677574802,0.322810432569822
50,2.2,0.35,30,2.5,0.75,30,0.3852322838984872,0.26037906318752385,0.3228056735430055
30,1.2,0.9,30,2.5,0.75,30,0.3850910372377275,0.26051550555989544,0.3228032713988115
30,1.2,0.9,90,2.5,0.5,30,0.38557541907846943,0.26002250529122084,0.32279896218484516
30,1.8,0.75,90,0.5,0.25,30,0.3810179486073926,0.2645520358852752,0.3227849922463339
30,1.8,0.75,90,1.0,0.5,30,0.3810179486073926,0.2645520358852752,0.3227849922463339
30,1.8,0.75,90,1.5,0.75,30,0.3810179486073926,0.2645520358852752,0.3227849922463339
30,1.8,0.75,90,2.0,1.0,30,0.3810179486073926,0.2645520358852752,0.3227849922463339
30,1.8,0.75,60,1.5,1.0,30,0.38044227603435615,0.26508158674377347,0.32276193138906484
30,1.8,0.75,60,2.5,1.5,30,0.3804567283759233,0.2650196447175457,0.3227381865467345
30,1.8,0.75,90,2.5,1.5,30,0.3804567283759233,0.2650196447175457,0.3227381865467345
50,1.8,0.35,30,2.0,0.75,30,0.38626409252581395,0.259037401181104,0.32265074685345896
30,1.8,0.75,10,2.5,1.0,30,0.3845015498611219,0.2607104955123606,0.3226060226867412
30,0.8,0.9,90,2.5,1.5,30,0.3811366335111722,0.2640158052494904,0.3225762193803313
30,0.8,0.9,60,1.5,1.0,30,0.3808409724579705,0.26417254074457175,0.32250675660127115
30,0.8,0.9,90,1.5,1.0,30,0.3808165900300053,0.26413352378826155,0.3224750569091334
50,0.8,0.55,30,1.0,0.25,30,0.3848880014607542,0.25992900563577515,0.32240850354826467
50,0.8,0.55,30,2.0,0.5,30,0.3848880014607542,0.25992900563577515,0.32240850354826467
100,1.5,0.55,10,2.0,0.25,30,0.36651884357485276,0.2782690690940329,0.3223939563344428
30,2.2,0.75,60,1.5,0.25,30,0.3834884957098356,0.26120645991679814,0.32234747781331685
50,1.8,0.35,60,2.5,0.75,30,0.38528157136527313,0.259272298739101,0.3222769350521871
100,1.8,0.35,30,1.0,0.25,30,0.368786795388601,0.2757416436068495,0.3222642194977252
100,1.8,0.35,30,2.0,0.5,30,0.368786795388601,0.2757416436068495,0.3222642194977252
50,1.8,0.55,60,2.0,0.25,30,0.3765040079305472,0.267922181533515,0.3222130947320311
50,2.2,0.35,60,1.0,0.25,30,0.3842397052776723,0.26010855392899335,0.3221741296033328
50,2.2,0.35,60,2.0,0.5,30,0.3842397052776723,0.26010855392899335,0.3221741296033328
50,1.5,0.35,60,2.5,0.75,30,0.3850816973423354,0.25919649486368157,0.3221390961030085
30,1.2,0.55,10,1.5,1.0,30,0.39268115424629263,0.251570432118028,0.3221257931821603
30,0.8,0.9,60,2.5,1.5,30,0.38055503289641607,0.26365254591066717,0.3221037894035416
30,1.5,0.9,30,2.5,0.25,30,0.38795793435564857,0.2560045770115026,0.3219812556835756
50,1.5,0.35,30,2.5,1.0,30,0.38389771319546656,0.26003320433178445,0.3219654587636255
30,1.8,0.75,60,0.5,0.25,30,0.38000248328808084,0.26391079780384574,0.3219566405459633
30,1.8,0.75,60,1.0,0.5,30,0.38000248328808084,0.26391079780384574,0.3219566405459633
30,1.8,0.75,60,1.5,0.75,30,0.38000248328808084,0.26391079780384574,0.3219566405459633
30,1.8,0.75,60,2.0,1.0,30,0.38000248328808084,0.26391079780384574,0.3219566405459633
30,2.2,0.75,30,2.5,0.5,30,0.38306737953186687,0.2608443639308043,0.32195587173133555
100,1.5,0.35,10,1.0,0.25,30,0.37275145568305007,0.27107287999205365,0.32191216783755183
100,1.5,0.35,10,2.0,0.5,30,0.37275145568305007,0.27107287999205365,0.32191216783755183
30,2.2,0.75,90,2.0,0.25,30,0.3831443984432747,0.26067204710475644,0.32190822277401554
50,2.2,0.55,10,1.5,0.25,30,0.37894390633821784,0.26465490515404666,0.32179940574613225
50,1.8,0.55,90,2.5,0.25,30,0.373718094215553,0.26986479318984297,0.32179144370269797
50,1.2,0.55,10,2.5,0.5,30,0.38221421295270674,0.2612526451766876,0.32173342906469715
50,0.8,0.35,90,2.5,1.0,30,0.3841781758966131,0.2592039937620997,0.3216910848293564
100,0.8,0.75,10,2.0,0.25,30,0.3718381482868979,0.27140932703748316,0.32162373766219055
50,0.8,0.35,60,2.5,1.0,30,0.3841997745262331,0.25894980960233516,0.32157479206428413
50,0.8,0.55,60,2.5,0.5,30,0.38301606246378,0.2601067295517824,0.3215613960077812
100,0.8,0.75,30,2.0,0.25,30,0.3681321641849399,0.2748815939073242,0.32150687904613207
50,0.8,0.35,90,2.0,0.75,30,0.38405386576226164,0.25890923739494726,0.3214815515786045
30,0.8,0.75,30,1.5,1.0,30,0.3879670236659106,0.25488953067909154,0.3214282771725011
50,1.5,0.35,30,2.0,0.75,30,0.3840578501786153,0.2587552445489842,0.32140654736379975
30,2.2,0.75,10,1.0,0.25,30,0.3828723937553576,0.2598223923717148,0.3213473930635362
30,2.2,0.75,10,2.0,0.5,30,0.3828723937553576,0.2598223923717148,0.3213473930635362
100,1.2,0.55,10,1.5,0.25,30,0.36945093319579264,0.27311812519605666,0.32128452919592465
50,1.2,0.35,30,2.5,1.0,30,0.38378588025107224,0.25876276090987693,0.32127432058047456
50,1.5,0.35,30,1.5,0.5,30,0.3846855599381752,0.25784466503994924,0.3212651124890622
100,1.5,0.55,60,2.5,0.25,30,0.36272919188341124,0.27978130166738924,0.32125524677540024
100,0.8,0.55,90,1.5,0.25,30,0.3676399925984413,0.2746204075197992,0.3211302000591203
100,2.2,0.55,60,2.0,0.25,30,0.36291900348059375,0.27927954630500207,0.3210992748927979
50,0.8,0.35,10,0.5,0.25,30,0.3829792292501938,0.2591072784114519,0.3210432538308229
50,0.8,0.35,10,1.0,0.5,30,0.3829792292501938,0.2591072784114519,0.3210432538308229
50,0.8,0.35,10,1.5,0.75,30,0.3829792292501938,0.2591072784114519,0.3210432538308229
50,0.8,0.35,10,2.0,1.0,30,0.3829792292501938,0.2591072784114519,0.3210432538308229
50,0.8,0.75,90,2.5,0.25,30,0.3777289882575993,0.26434946599809184,0.3210392271278456
100,2.2,0.55,90,2.5,0.25,30,0.36114132576841307,0.28093508383516713,0.32103820480179013
50,1.5,0.35,10,2.0,0.75,30,0.38418843321322665,0.25769851997252635,0.3209434765928765
30,1.2,0.9,60,2.5,0.5,30,0.3836786122469493,0.2581673503120277,0.3209229812794885
30,1.8,0.75,10,2.0,0.75,30,0.3808920775001843,0.2609334589674455,0.32091276823381487
30,1.2,0.9,30,1.0,0.25,30,0.38330094579071294,0.25846069905307484,0.32088082242189386
30,1.2,0.9,30,2.0,0.5,30,0.38330094579071294,0.25846069905307484,0.32088082242189386
50,1.8,0.35,30,1.5,0.5,30,0.3848390864693975,0.2568542369872275,0.3208466617283125
100,0.8,0.35,30,2.5,0.75,30,0.37171699040361583,0.269974819225172,0.3208459048143939
50,2.2,0.55,30,1.5,0.25,30,0.37617870089534683,0.26544591867637335,0.32081230978586006
50,1.2,0.35,60,2.5,0.75,30,0.3845402707899631,0.25701193750605017,0.3207761041480066
30,1.8,0.75,90,2.5,1.0,30,0.3792118804687452,0.26224678760177916,0.32072933403526216
30,1.8,0.75,30,0.5,0.25,30,0.3786934716619158,0.2627261988467026,0.3207098352543092
30,1.8,0.75,30,1.0,0.5,30,0.3786934716619158,0.2627261988467026,0.3207098352543092
30,1.8,0.75,30,1.5,0.75,30,0.3786934716619158,0.2627261988467026,0.3207098352543092
30,1.8,0.75,30,2.0,1.0,30,0.3786934716619158,0.2627261988467026,0.3207098352543092
50,1.5,0.35,30,2.5,0.75,30,0.3845663737851885,0.25683751640307345,0.32070194509413097
50,2.2,0.35,10,2.5,0.75,30,0.38294586702380073,0.25837561529527114,0.3206607411595359
50,0.8,0.35,90,1.5,0.5,30,0.38337348944706,0.2579131484640977,0.32064331895557885
100,1.2,0.55,90,2.0,0.25,30,0.365495352451093,0.2757760240463549,0.3206356882487239
30,0.8,0.55,10,1.0,0.75,30,0.38927938445332144,0.2519246916259183,0.32060203803961984
30,0.8,0.55,10,2.0,1.5,30,0.38927938445332144,0.2519246916259183,0.32060203803961984
100,0.8,0.75,60,2.5,0.25,30,0.3673780928124602,0.273775911516742,0.3205770021646011
30,1.8,0.75,90,2.0,0.75,30,0.37911877470807687,0.26201530612029766,0.32056704041418727
30,1.8,0.75,60,2.5,1.0,30,0.37888547415918616,0.2621696925998721,0.32052758337952914
30,2.2,0.75,30,1.5,0.25,30,0.3820706601008119,0.2589716868157804,0.32052117345829617
100,0.8,0.55,60,2.5,0.5,30,0.3653824961990316,0.27565754761346356,0.3205200219062476
30,2.2,0.75,60,2.0,0.25,30,0.38192883004601125,0.25909226190513845,0.3205105459755748
30,0.8,0.9,90,0.5,0.25,30,0.37973406583120883,0.26123933114922016,0.3204866984902145
30,0.8,0.9,90,1.0,0.5,30,0.37973406583120883,0.26123933114922016,0.3204866984902145
30,0.8,0.9,90,1.5,0.75,30,0.37973406583120883,0.26123933114922016,0.3204866984902145
30,0.8,0.9,90,2.0,1.0,30,0.37973406583120883,0.26123933114922016,0.3204866984902145
50,1.8,0.35,10,2.0,0.75,30,0.38310147676919765,0.25767283608139774,0.3203871564252977
50,1.2,0.35,30,2.0,0.75,30,0.38304232983066383,0.25766934664400915,0.3203558382373365
100,1.2,0.35,90,2.5,0.5,30,0.36912275485482055,0.27135707625969124,0.3202399155572559
50,0.8,0.75,10,1.5,0.25,30,0.3789047168833831,0.26157285585175927,0.3202387863675712
50,0.8,0.35,60,2.0,0.75,30,0.38283688214013445,0.25755858364411555,0.320197732892125
50,0.8,0.35,30,0.5,0.25,30,0.381121494153624,0.2592695799532928,0.3201955370534584
50,0.8,0.35,30,1.0,0.5,30,0.381121494153624,0.2592695799532928,0.3201955370534584
50,0.8,0.35,30,1.5,0.75,30,0.381121494153624,0.2592695799532928,0.3201955370534584
50,0.8,0.35,30,2.0,1.0,30,0.381121494153624,0.2592695799532928,0.3201955370534584
50,1.2,0.35,90,1.0,0.25,30,0.383709364316178,0.2565857279743496,0.3201475461452638
50,1.2,0.35,90,2.0,0.5,30,0.383709364316178,0.2565857279743496,0.3201475461452638
50,1.8,0.35,30,2.5,0.75,30,0.3844399848569137,0.2558112045191828,0.32012559468804824
30,1.2,0.55,30,1.0,0.75,30,0.388985763307855,0.2511329700565805,0.32005936668221774
30,1.2,0.55,30,2.0,1.5,30,0.388985763307855,0.2511329700565805,0.32005936668221774
30,1.2,0.9,10,2.5,0.75,30,0.3828183697376426,0.25729039556655664,0.3200543826520996
30,0.8,0.9,60,0.5,0.25,30,0.3794982107978015,0.2604735138420494,0.31998586231992543
30,0.8,0.9,60,1.0,0.5,30,0.3794982107978015,0.2604735138420494,0.31998586231992543
30,0.8,0.9,60,1.5,0.75,30,0.3794982107978015,0.2604735138420494,0.31998586231992543
30,0.8,0.9,60,2.0,1.0,30,0.3794982107978015,0.2604735138420494,0.31998586231992543
30,2.2,0.75,90,2.5,0.25,30,0.38153256868573077,0.258436924898335,0.31998474679203287
50,2.2,0.35,90,2.5,0.5,30,0.38043459903967897,0.2594285930681755,0.31993159605392724
50,0.8,0.75,30,2.0,0.25,30,0.37803299250399375,0.2616692343836434,0.31985111344381856
100,1.8,0.55,60,2.5,0.25,30,0.35951969894477326,0.2800711166917115,0.31979540781824234
30,1.8,0.75,60,2.0,0.75,30,0.378412352927576,0.2609418025561926,0.3196770777418843
100,2.2,0.55,30,2.0,0.25,30,0.3606092668007831,0.2786843708472428,0.3196468188240129
50,1.8,0.35,60,1.0,0.25,30,0.3831974727575221,0.2560371564154425,0.3196173145864823
50,1.8,0.35,60,2.0,0.5,30,0.3831974727575221,0.2560371564154425,0.3196173145864823
30,0.8,0.9,30,0.5,0.25,30,0.37962763929168863,0.25958439731519395,0.31960601830344126
30,0.8,0.9,30,1.0,0.5,30,0.37962763929168863,0.25958439731519395,0.31960601830344126
30,0.8,0.9,30,1.5,0.75,30,0.37962763929168863,0.25958439731519395,0.31960601830344126
30,0.8,0.9,30,2.0,1.0,30,0.37962763929168863,0.25958439731519395,0.31960601830344126
100,2.2,0.35,60,2.5,0.5,30,0.36378855052786685,0.2753842239383353,0.31958638723310107
30,1.8,0.75,90,1.5,0.5,30,0.37863627823040735,0.26052903741128464,0.319582657820846
50,0.8,0.35,90,2.5,0.75,30,0.38255348733806827,0.2564935322723045,0.3195235098051864
30,2.2,0.75,10,2.5,0.5,30,0.38103532550151104,0.2580075533775033,0.31952143943950717
30,1.8,0.75,30,2.5,1.0,30,0.3779212792474881,0.26105007547662357,0.3194856773620558
50,0.8,0.55,90,1.5,0.25,30,0.37905756032076915,0.2598883526997525,0.31947295651026086
100,0.8,0.35,60,1.0,0.25,30,0.3696532164730106,0.26925388188641436,0.31945354917971247
100,0.8,0.35,60,2.0,0.5,30,0.3696532164730106,0.26925388188641436,0.31945354917971247
50,1.8,0.55,30,2.0,0.25,30,0.3715282964791794,0.2672293665132096,0.3193788314961945
30,1.2,0.9,90,1.5,0.25,30,0.38156407690269317,0.2571692524821154,0.31936666469240427
50,1.5,0.35,10,1.5,0.5,30,0.3829673074378502,0.2557493063047943,0.3193583068713223
30,2.2,0.75,10,1.5,0.25,30,0.3817483735982104,0.25688554724656243,0.31931696042238644
30,1.5,0.75,30,2.5,1.5,30,0.37836017066027644,0.2602135447772794,0.31928685771877796
30,1.8,0.75,90,2.5,0.75,30,0.37844016409599035,0.26000741344455897,0.3192237887702747
30,1.8,0.75,60,1.5,0.5,30,0.3780541641974627,0.2603341085478775,0.3191941363726701
100,1.8,0.55,10,2.5,0.25,30,0.3627516854967854,0.27559214469682913,0.31917191509680726
50,1.5,0.55,90,2.5,0.25,30,0.36920280165058345,0.2691012640345459,0.31915203284256466
30,1.8,0.75,10,1.5,0.5,30,0.37951990449398504,0.25868499847343474,0.31910245148370986
30,0.8,0.9,90,2.5,1.0,30,0.3788354743280101,0.25926989021446817,0.3190526822712392
30,2.2,0.75,60,2.5,0.25,30,0.380660222701038,0.2572916564481191,0.31897593957457854
30,2.2,0.75,10,2.0,0.25,30,0.38129427984582326,0.2566466349999134,0.31897045742286834
30,1.8,0.75,30,2.0,0.75,30,0.3774830357973153,0.2604120564465767,0.318947546121946
50,1.5,0.35,60,1.0,0.25,30,0.381507146517808,0.2562264034642497,0.31886677499102883
50,1.5,0.35,60,2.0,0.5,30,0.381507146517808,0.2562264034642497,0.31886677499102883
30,0.8,0.9,10,2.5,1.0,30,0.3839049881243259,0.253591079169155,0.3187480336467404
30,2.2,0.35,10,1.0,0.75,30,0.388603154467484,0.248877638964442,0.318740396715963
30,2.2,0.35,10,2.0,1.5,30,0.388603154467484,0.248877638964442,0.318740396715963
50,0.8,0.55,10,2.5,0.75,30,0.3771008252335309,0.26034675563442755,0.31872379043397925
100,0.8,0.75,30,2.5,0.25,30,0.36623412782368386,0.2711990234838672,0.31871657565377554
30,1.8,0.55,30,1.5,1.0,30,0.3797278552077273,0.25761484294519016,0.3186713490764587
50,1.5,0.55,60,2.0,0.25,30,0.3702291812472454,0.2670123959234572,0.3186207885853513
30,1.8,0.55,10,0.5,0.25,30,0.3804975698143247,0.2566699785584889,0.3185837741864068
30,1.8,0.55,10,1.0,0.5,30,0.3804975698143247,0.2566699785584889,0.3185837741864068
30,1.8,0.55,10,1.5,0.75,30,0.3804975698143247,0.2566699785584889,0.3185837741864068
30,1.8,0.55,10,2.0,1.0,30,0.3804975698143247,0.2566699785584889,0.3185837741864068
50,1.8,0.35,10,1.5,0.5,30,0.38186919603830904,0.2552596550311909,0.31856442553474995
50,1.2,0.35,30,1.5,0.5,30,0.38201287924007843,0.2549781026349896,0.31849549093753404
30,1.5,0.75,90,1.0,0.75,30,0.37350213079812755,0.26345038397513215,0.3184762573866299
30,1.5,0.75,90,2.0,1.5,30,0.37350213079812755,0.26345038397513215,0.3184762573866299
100,1.2,0.35,10,1.0,0.25,30,0.3689401221283524,0.2679019113416013,0.31842101673497686
100,1.2,0.35,10,2.0,0.5,30,0.3689401221283524,0.2679019113416013,0.31842101673497686
30,1.8,0.75,30,1.5,0.5,30,0.37688908961170925,0.25994877616656714,0.3184189328891382
30,1.2,0.9,10,1.0,0.25,30,0.3803498851760036,0.25625164742955575,0.3183007663027797
30,1.2,0.9,10,2.0,0.5,30,0.3803498851760036,0.25625164742955575,0.3183007663027797
50,1.2,0.55,90,2.0,0.25,30,0.37338069580067346,0.2631980784348575,0.31828938711776544
30,1.2,0.75,30,2.5,1.5,30,0.3749214117962835,0.2616445715655877,0.3182829916809356
100,1.5,0.55,30,2.5,0.25,30,0.3586725890343972,0.2778798109818079,0.31827620000810253
30,0.8,0.9,60,2.5,1.0,30,0.37812932973920504,0.25837402681860483,0.31825167827890494
100,1.5,0.35,60,2.5,0.5,30,0.36554244116091306,0.2709012180831108,0.31822182962201195
100,1.2,0.55,30,1.5,0.25,30,0.36201612105201425,0.274399237824059,0.31820767943803663
30,1.2,0.9,60,1.5,0.25,30,0.38034553657074943,0.2560585189349062,0.3182020277528278
100,1.8,0.55,30,2.5,0.25,30,0.3588211900559222,0.27742598464610924,0.31812358735101576
30,0.8,0.9,90,2.0,0.75,30,0.37801806601482696,0.2581682655017324,0.3180931657582797
50,1.5,0.55,30,2.0,0.25,30,0.3693232122772966,0.2666703931433479,0.31799680271032227
30,1.8,0.75,90,1.0,0.25,30,0.3770957798234725,0.25886185111918375,0.3179788154713281
30,1.8,0.75,90,2.0,0.5,30,0.3770957798234725,0.25886185111918375,0.3179788154713281
50,2.2,0.35,30,1.0,0.25,30,0.378570375869654,0.25738342950357895,0.3179769026866165
50,2.2,0.35,30,2.0,0.5,30,0.378570375869654,0.25738342950357895,0.3179769026866165
30,1.2,0.9,90,2.0,0.25,30,0.3802256544188737,0.2555991484304782,0.3179124014246759
100,1.8,0.35,60,2.5,0.5,30,0.36316214162551574,0.27260936538426545,0.31788575350489057
30,1.8,0.75,10,2.5,0.75,30,0.3770775068452993,0.2586530438545075,0.3178652753499034
100,2.2,0.35,90,1.5,0.25,30,0.3610467126524539,0.27460770265247475,0.3178272076524643
100,1.2,0.55,60,2.0,0.25,30,0.3621569728680069,0.27341126141120614,0.3177841171396065
30,1.8,0.75,60,2.5,0.75,30,0.3768483943652731,0.25868562100832815,0.31776700768680066
50,2.2,0.35,10,1.0,0.25,30,0.38014471233878006,0.25537335097298,0.31775903165588004
50,2.2,0.35,10,2.0,0.5,30,0.38014471233878006,0.25537335097298,0.31775903165588004
30,2.2,0.75,30,2.0,0.25,30,0.379664262945577,0.2558441394926956,0.3177542012191363
30,1.2,0.75,90,1.0,0.75,30,0.37095612744361056,0.26451370380016764,0.3177349156218891
30,1.2,0.75,90,2.0,1.5,30,0.37095612744361056,0.26451370380016764,0.3177349156218891
30,1.8,0.75,30,2.5,0.75,30,0.3761567171163738,0.25929764184891757,0.31772717948264567
50,1.8,0.55,10,2.0,0.25,30,0.37137094935848264,0.26407305419606,0.3177220017772713
30,1.5,0.75,10,2.5,1.0,30,0.37679387147572735,0.2586465153667502,0.3177201934212388
50,1.8,0.55,60,2.5,0.25,30,0.3685431961357276,0.26686176469917827,0.31770248041745297
50,1.2,0.55,30,1.5,0.25,30,0.3752475743806179,0.2600414609359813,0.3176445176582996
50,1.2,0.35,10,2.5,1.0,30,0.3793147147358395,0.25592975121996675,0.31762223297790315
30,0.8,0.9,60,2.0,0.75,30,0.3772760712185786,0.2578977027311696,0.3175868869748741
50,0.8,0.35,60,1.5,0.5,30,0.3801679090884616,0.2549314074835542,0.3175496582860079
50,2.2,0.55,60,2.0,0.25,30,0.3704072679689371,0.2646789723018644,0.31754312013540076
30,1.2,0.9,30,1.5,0.25,30,0.37957847521581595,0.2552705569954383,0.31742451610562716
30,0.8,0.75,60,1.0,0.75,30,0.3789041849512316,0.25594369414974694,0.3174239395504893
30,0.8,0.75,60,2.0,1.5,30,0.3789041849512316,0.25594369414974694,0.3174239395504893
100,2.2,0.55,10,2.0,0.25,30,0.3585249007734257,0.2762327159688537,0.3173788083711397
50,1.8,0.35,90,2.5,0.5,30,0.38020548286915057,0.25442062787775543,0.317313055373453
100,0.8,0.35,10,2.5,0.75,30,0.36777567687046314,0.26675711845198397,0.31726639766122355
100,0.8,0.55,10,2.5,0.5,30,0.3637824586984732,0.2707471048685145,0.3172647817834938
50,1.8,0.35,30,1.0,0.25,30,0.38086419301581426,0.2536350147939727,0.3172496039048935
50,1.8,0.35,30,2.0,0.5,30,0.38086419301581426,0.2536350147939727,0.3172496039048935
30,1.2,0.9,30,2.5,0.5,30,0.3794612482745724,0.25500651732520685,0.3172338827998896
30,1.2,0.9,10,1.5,0.25,30,0.38004611653892867,0.2542969571790353,0.317171536858982
30,0.8,0.9,90,1.5,0.5,30,0.37698791661419234,0.2572562632739407,0.31712208994406654
30,1.2,0.75,10,2.5,1.0,30,0.37804410767884294,0.2561927812495465,0.3171184444641947
30,0.8,0.9,30,2.5,1.0,30,0.37698104959837325,0.25723187192027636,0.3171064607593248
30,1.8,0.75,60,1.0,0.25,30,0.3759506131475579,0.25822044625071067,0.3170855296991343
30,1.8,0.75,60,2.0,0.5,30,0.3759506131475579,0.25822044625071067,0.3170855296991343
50,1.2,0.35,10,2.0,0.75,30,0.3792563230182951,0.25484131215673894,0.317048817587517
30,1.2,0.55,10,2.5,1.5,30,0.3860025814144373,0.24807717237227525,0.3170398768933563
50,1.2,0.55,10,1.5,0.25,30,0.37602031436471794,0.2580275519828197,0.3170239331737688
30,1.8,0.35,10,1.0,0.75,30,0.3855119488544396,0.24837180698298705,0.3169418779187133
30,1.8,0.35,10,2.0,1.5,30,0.3855119488544396,0.24837180698298705,0.3169418779187133
30,0.8,0.9,60,1.5,0.5,30,0.37690366778810086,0.2569666759699423,0.3169351718790216
30,1.5,0.55,30,1.5,1.0,30,0.37857063652607054,0.25526007080810337,0.31691535366708695
30,1.5,0.75,90,1.5,1.0,30,0.3720897407371013,0.2617259089552026,0.316907824846152
50,1.5,0.35,90,2.5,0.5,30,0.3788277200360098,0.25498400322906206,0.3169058616325359
30,1.2,0.9,60,2.0,0.25,30,0.3793260116572824,0.25441357215122085,0.31686979190425163
30,2.2,0.75,10,2.5,0.25,30,0.38002774451260063,0.25364424477290576,0.3168359946427532
30,1.5,0.75,60,1.5,1.0,30,0.3719461846138557,0.2616493877320648,0.3167977861729603
30,2.2,0.75,30,2.5,0.25,30,0.3788788479899226,0.25462082115782536,0.31674983457387396
30,1.8,0.75,30,1.0,0.25,30,0.3753456578661233,0.2581425135606869,0.31674408571340507
30,1.8,0.75,30,2.0,0.5,30,0.3753456578661233,0.2581425135606869,0.31674408571340507
100,0.8,0.55,30,2.5,0.5,30,0.36084665373321273,0.27252035676775876,0.3166835052504857
100,2.2,0.55,60,2.5,0.25,30,0.3563259167354768,0.2770337732418157,0.31667984498864626
30,0.8,0.55,30,1.0,0.75,30,0.3835592872179256,0.24979499339868122,0.3166771403083034
30,0.8,0.55,30,2.0,1.5,30,0.3835592872179256,0.24979499339868122,0.3166771403083034
50,1.5,0.35,10,2.5,0.75,30,0.3812121552437782,0.25209814638913147,0.31665515081645484
50,0.8,0.75,10,2.0,0.25,30,0.3761085818060184,0.25719885297349526,0.31665371738975684
50,0.8,0.35,60,2.5,0.75,30,0.3795070291238422,0.2537049187314578,0.31660597392765
30,0.8,0.9,90,2.5,0.75,30,0.3763658469662866,0.25667031378079674,0.3165180803735417
50,1.2,0.35,60,1.0,0.25,30,0.37948412190390296,0.25349413038581875,0.31648912614486086
50,1.2,0.35,60,2.0,0.5,30,0.37948412190390296,0.25349413038581875,0.31648912614486086
50,2.2,0.35,90,1.5,0.25,30,0.3767126176843253,0.25620561975790607,0.31645911872111565
100,2.2,0.35,10,2.5,0.5,30,0.36141786086367017,0.2714556128778488,0.31643673687075946
50,1.5,0.55,60,2.5,0.25,30,0.3664274977715142,0.26630849626304015,0.31636799701727714
30,1.5,0.35,10,1.0,0.75,30,0.384692139267405,0.24803194974882506,0.316362044508115
30,1.5,0.35,10,2.0,1.5,30,0.384692139267405,0.24803194974882506,0.316362044508115
100,0.8,0.75,10,2.5,0.25,30,0.36480064888662617,0.26791421444467894,0.31635743166565256
50,2.2,0.35,60,2.5,0.5,30,0.37602851484405414,0.25652117389302215,0.31627484436853814
50,1.2,0.35,30,2.5,0.75,30,0.3790143820279667,0.25351555481280363,0.3162649684203852
30,1.2,0.9,90,2.5,0.25,30,0.3786854369987422,0.2537763671169374,0.31623090205783977
100,2.2,0.35,30,2.5,0.5,30,0.3606063269276322,0.2718004997264131,0.3162034133270227
30,1.2,0.75,90,1.5,1.0,30,0.36965375168628967,0.2626841325313733,0.3161689421088315
100,1.5,0.35,90,1.5,0.25,30,0.36169730564381875,0.27051947080899885,0.3161083882264088
30,0.8,0.9,60,2.5,0.75,30,0.3760706783318019,0.2560748026718697,0.3160727405018358
30,1.2,0.75,60,1.5,1.0,30,0.36951625577620345,0.26258299098286336,0.3160496233795334
30,1.5,0.75,10,2.0,0.75,30,0.37320642074274285,0.2588495307293414,0.31602797573604213
100,1.8,0.35,90,1.5,0.25,30,0.3611102823024304,0.2708547763943098,0.3159825293483701
50,2.2,0.55,90,2.5,0.25,30,0.3650530814057205,0.26688989576544614,0.3159714885855833
100,1.2,0.55,90,2.5,0.25,30,0.35994239509681497,0.2719965132558255,0.3159694541763203
100,1.2,0.35,90,1.5,0.25,30,0.36366075670086984,0.26823756158601453,0.3159491591434422
30,0.8,0.9,30,2.0,0.75,30,0.3757936164162194,0.2559759620171357,0.3158847892166775
30,1.5,0.75,60,2.5,1.5,30,0.3711479248017201,0.2606207041140955,0.31588431445790777
50,1.2,0.35,10,1.5,0.5,30,0.37843711473296987,0.25328605058505627,0.3158615826590131
100,0.8,0.55,60,1.5,0.25,30,0.35981554137051425,0.2718974600945451,0.3158565007325297
30,0.8,0.75,10,0.5,0.25,30,0.38366395589438945,0.24803113641947655,0.315847546156933
30,0.8,0.75,10,1.0,0.5,30,0.38366395589438945,0.24803113641947655,0.315847546156933
30,0.8,0.75,10,1.5,0.75,30,0.38366395589438945,0.24803113641947655,0.315847546156933
30,0.8,0.75,10,2.0,1.0,30,0.38366395589438945,0.24803113641947655,0.315847546156933
30,1.5,0.75,90,2.5,1.5,30,0.3710857006636342,0.2604608110970596,0.3157732558803469
30,1.5,0.75,60,2.5,1.0,30,0.371238901878689,0.26030757920430175,0.31577324054149536
30,1.5,0.75,90,2.5,1.0,30,0.371238901878689,0.26030757920430175,0.31577324054149536
100,1.8,0.35,10,2.5,0.5,30,0.36333447733375696,0.26808626084194515,0.31571036908785105
30,1.8,0.75,90,2.5,0.5,30,0.3747595145021735,0.25665924491099595,0.31570937970658475
30,0.8,0.9,90,1.0,0.25,30,0.3755265169524581,0.2557074627534462,0.31561698985295217
30,0.8,0.9,90,2.0,0.5,30,0.3755265169524581,0.2557074627534462,0.31561698985295217
50,1.5,0.35,30,1.0,0.25,30,0.3774464611321519,0.2536996008040826,0.3155730309681173
50,1.5,0.35,30,2.0,0.5,30,0.3774464611321519,0.2536996008040826,0.3155730309681173
50,0.8,0.75,60,2.5,0.25,30,0.3699008255622623,0.2612342741230852,0.31556754984267377
100,1.5,0.55,10,2.5,0.25,30,0.3562479875632926,0.27487050810599667,0.3155592478346446
100,1.2,0.55,30,2.0,0.25,30,0.36063750417838325,0.27046971849627066,0.31555361133732696
