method,chunk_size_words,chunk_overlap_words,top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,rerank_top_n,reranker_model,ndcg_k,ndcg,map,combined_score,num_chunks,num_qrels
rrf,500,50,100,1.8,0.9,60,0.0,1.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,60,0.0,2.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,60,0.0,2.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,60,0.0,3.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,90,0.0,1.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,90,0.0,2.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,90,0.0,2.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,90,0.0,3.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,120,0.0,1.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,120,0.0,2.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,120,0.0,2.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,120,0.0,3.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,150,0.0,1.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,150,0.0,2.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,150,0.0,2.5,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,1.8,0.9,150,0.0,3.0,0,,30,0.45864782523975955,0.34070301279788157,0.39967541901882053,609,192
rrf,500,50,100,2.2,0.75,60,0.0,1.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,60,0.0,2.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,60,0.0,2.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,60,0.0,3.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,90,0.0,1.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,90,0.0,2.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,90,0.0,2.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,90,0.0,3.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,120,0.0,1.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,120,0.0,2.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,120,0.0,2.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,120,0.0,3.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,150,0.0,1.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,150,0.0,2.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,150,0.0,2.5,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,100,2.2,0.75,150,0.0,3.0,0,,30,0.45864782523975955,0.3407005602695551,0.3996741927546573,609,192
rrf,500,50,150,2.6,0.75,150,0.25,2.5,0,,30,0.4599506851598351,0.3393899887138162,0.39967033693682563,609,192
rrf,500,50,200,2.6,0.9,150,0.25,1.5,0,,30,0.46045399300924955,0.33888524998824027,0.3996696214987449,609,192
rrf,500,50,200,2.6,0.9,150,0.5,3.0,0,,30,0.46045399300924955,0.33888524998824027,0.3996696214987449,609,192
rrf,500,50,100,1.8,0.75,60,0.0,1.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,60,0.0,2.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,60,0.0,2.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,60,0.0,3.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,90,0.0,1.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,90,0.0,2.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,90,0.0,2.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,90,0.0,3.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,120,0.0,1.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,120,0.0,2.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,120,0.0,2.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,120,0.0,3.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,150,0.0,1.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,150,0.0,2.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,150,0.0,2.5,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,50,100,1.8,0.75,150,0.0,3.0,0,,30,0.45864782523975955,0.3406843495731667,0.39966608740646314,609,192
rrf,500,100,200,2.2,0.75,120,0.25,3.0,0,,30,0.4561133809953854,0.34319796453900714,0.39965567276719627,617,193
rrf,500,100,100,2.6,0.75,120,0.5,1.5,0,,30,0.46482464272570895,0.3344858191799879,0.3996552309528484,617,193
rrf,500,100,200,1.8,0.75,120,0.25,1.5,0,,30,0.46098356132073975,0.33832640639039424,0.39965498385556697,617,193
rrf,500,100,200,1.8,0.75,120,0.5,3.0,0,,30,0.46098356132073975,0.33832640639039424,0.39965498385556697,617,193
rrf,500,100,150,2.2,0.9,90,0.5,2.0,0,,30,0.46117312710408365,0.3381364052436027,0.3996547661738432,617,193
rrf,500,50,100,2.6,0.75,60,0.0,1.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,60,0.0,2.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,60,0.0,2.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,60,0.0,3.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,90,0.0,1.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,90,0.0,2.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,90,0.0,2.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,90,0.0,3.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,120,0.0,1.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,120,0.0,2.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,120,0.0,2.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,120,0.0,3.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,150,0.0,1.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,150,0.0,2.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,150,0.0,2.5,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,100,2.6,0.75,150,0.0,3.0,0,,30,0.45864782523975955,0.34065506187210876,0.3996514435559342,609,192
rrf,500,50,150,2.2,0.9,90,0.5,2.0,0,,30,0.4617205714481769,0.3375812157508057,0.3996508935994913,609,192
rrf,500,150,100,2.2,1.0,150,0.25,2.5,0,,30,0.4622615090692314,0.337034252423361,0.3996478807462962,636,195
rrf,500,100,200,1.8,0.9,120,0.25,3.0,0,,30,0.4561498798019107,0.34313870905976307,0.3996442944308369,617,193
rrf,500,100,150,2.2,0.75,120,0.25,3.0,0,,30,0.4562007921315165,0.3430774535478092,0.39963912283966285,617,193
rrf,500,100,200,2.6,1.0,150,0.25,2.5,0,,30,0.45631262368320963,0.3429579054161273,0.39963526454966847,617,193
rrf,500,100,200,2.6,1.0,90,0.25,3.0,0,,30,0.4568003325023486,0.3424694863221599,0.3996349094122542,617,193
rrf,500,100,100,2.2,0.75,120,0.5,2.0,0,,30,0.46176179011442314,0.33750419509038965,0.39963299260240637,617,193
rrf,500,100,150,2.2,1.0,120,0.25,2.5,0,,30,0.45619946857526716,0.34305413197495477,0.399626800275111,617,193
rrf,500,50,300,2.6,0.75,60,0.25,1.5,0,,30,0.4621885007389781,0.3370585095488724,0.39962350514392525,609,192
rrf,500,50,300,2.6,0.75,60,0.5,3.0,0,,30,0.4621885007389781,0.3370585095488724,0.39962350514392525,609,192
rrf,500,50,150,2.2,0.9,90,0.25,2.0,0,,30,0.46012058821328916,0.33912277139000274,0.399621679801646,609,192
rrf,500,100,200,2.2,0.9,150,0.5,2.0,0,,30,0.45993819232001626,0.33929934589350114,0.3996187691067587,617,193
rrf,500,50,150,1.8,0.75,120,0.5,2.0,0,,30,0.46404957872529684,0.335186241685998,0.3996179102056474,609,192
rrf,500,100,150,2.6,0.9,120,0.5,1.5,0,,30,0.4646742031817973,0.33455687708283843,0.39961554013231787,617,193
rrf,500,50,100,1.8,0.9,150,0.5,1.5,0,,30,0.46235291145305013,0.33687777037938166,0.39961534091621587,609,192
rrf,500,50,150,2.2,0.75,150,0.25,2.5,0,,30,0.4599623499260966,0.3392628497785242,0.3996125998523104,609,192
rrf,500,50,200,1.8,1.0,150,0.25,2.0,0,,30,0.45930317423140776,0.33991673216967655,0.39960995320054216,609,192
rrf,500,50,300,1.8,1.0,120,0.25,2.0,0,,30,0.46042248426827354,0.3387960000152722,0.39960924214177285,609,192
rrf,500,50,100,2.6,1.0,60,0.25,2.0,0,,30,0.458676971385848,0.3405382228981985,0.39960759714202326,609,192
rrf,500,100,150,2.2,0.9,150,0.25,3.0,0,,30,0.4562483469104636,0.34296310750828285,0.39960572720937326,617,193
rrf,500,50,100,2.2,0.75,90,0.5,1.5,0,,30,0.46212271907002384,0.33708475778094915,0.39960373842548647,609,192
rrf,500,100,200,2.6,0.9,150,0.25,3.0,0,,30,0.4563092222568531,0.34289470259233823,0.39960196242459567,617,193
rrf,500,100,300,2.6,0.9,150,0.5,2.0,0,,30,0.461086378473687,0.3381146992407868,0.3996005388572369,617,193
rrf,500,100,100,2.6,0.9,90,0.5,1.5,0,,30,0.4642591710248637,0.3349329952860013,0.3995960831554325,617,193
rrf,500,100,300,2.6,0.9,90,0.5,2.0,0,,30,0.461031095807371,0.33814891468649816,0.39959000524693455,617,193
rrf,500,100,200,1.8,1.0,120,0.25,3.0,0,,30,0.4562722662851191,0.3429066293904185,0.3995894478377688,617,193
rrf,500,50,100,2.6,0.75,120,0.5,1.5,0,,30,0.4619336920066674,0.33723447019447367,0.39958408110057053,609,192
rrf,500,100,200,2.2,1.0,120,0.25,2.5,0,,30,0.45618038826674406,0.34298381498767805,0.3995821016272111,617,193
rrf,500,100,200,1.8,0.75,150,0.25,1.5,0,,30,0.46043832557351355,0.3387194557619169,0.39957889066771524,617,193
rrf,500,100,200,1.8,0.75,150,0.5,3.0,0,,30,0.46043832557351355,0.3387194557619169,0.39957889066771524,617,193
rrf,500,100,300,2.6,0.9,150,0.5,2.5,0,,30,0.4613652398151716,0.33778897747168307,0.3995771086434273,617,193
rrf,500,50,200,2.6,0.9,60,0.5,1.5,0,,30,0.4621968985749789,0.3369545330011862,0.3995757157880826,609,192
rrf,500,50,300,2.2,1.0,90,0.5,1.5,0,,30,0.4622791829245818,0.33685824646167367,0.3995687146931277,609,192
rrf,500,50,150,2.6,0.9,120,0.25,1.5,0,,30,0.4606587809641193,0.3384763581195158,0.39956756954181755,609,192
rrf,500,50,150,2.6,0.9,120,0.5,3.0,0,,30,0.4606587809641193,0.3384763581195158,0.39956756954181755,609,192
rrf,500,50,150,1.8,0.9,120,0.25,2.0,0,,30,0.4599570136080758,0.33917433349415343,0.3995656735511146,609,192
rrf,500,50,150,2.2,1.0,60,0.5,2.0,0,,30,0.461228482436794,0.3378932025211973,0.39956084247899565,609,192
rrf,500,100,100,2.6,0.75,150,0.5,1.5,0,,30,0.4645931986714641,0.33452365321116534,0.39955842594131474,617,193
rrf,500,100,200,2.2,0.9,120,0.5,1.5,0,,30,0.46335313527702626,0.3357436244502242,0.39954837986362524,617,193
rrf,500,100,150,1.8,0.9,60,0.5,2.0,0,,30,0.461579938856399,0.3375139068611817,0.39954692285879034,617,193
rrf,500,100,200,2.6,1.0,120,0.25,2.5,0,,30,0.45630749861303554,0.34278628183538806,0.3995468902242118,617,193
rrf,500,50,300,1.8,0.75,60,0.25,1.5,0,,30,0.4621716346416663,0.33691451850241155,0.3995430765720389,609,192
rrf,500,50,300,1.8,0.75,60,0.5,3.0,0,,30,0.4621716346416663,0.33691451850241155,0.3995430765720389,609,192
rrf,500,50,300,2.6,0.9,90,0.25,2.0,0,,30,0.4601188534364571,0.338963823363735,0.39954133840009604,609,192
rrf,500,100,150,2.6,0.75,150,0.25,3.0,0,,30,0.45622745628580547,0.3428539398472285,0.399540698066517,617,193
rrf,500,100,150,2.2,0.75,90,0.5,2.5,0,,30,0.46129547340003363,0.337782905415995,0.3995391894080143,617,193
rrf,500,50,300,1.8,1.0,60,0.5,1.5,0,,30,0.46166368229871146,0.3374068939126752,0.39953528810569333,609,192
rrf,500,50,200,2.6,0.9,90,0.5,1.5,0,,30,0.4620051766193778,0.33705644218228986,0.39953080940083385,609,192
rrf,500,100,150,2.2,0.9,120,0.25,3.0,0,,30,0.4562372909380418,0.34282429179408214,0.39953079136606195,617,193
rrf,500,100,150,1.8,0.9,120,0.25,3.0,0,,30,0.4562372909380418,0.34281817680025267,0.3995277338691472,617,193
rrf,500,100,150,2.6,1.0,90,0.25,2.5,0,,30,0.4562677331600239,0.34278060894789936,0.39952417105396165,617,193
rrf,500,100,200,2.6,0.75,120,0.25,3.0,0,,30,0.45604122028483945,0.3430065417023101,0.3995238809935748,617,193
rrf,500,100,150,2.6,0.75,90,0.5,2.5,0,,30,0.46139470610779487,0.337648706137939,0.39952170612286697,617,193
rrf,500,100,150,1.8,0.75,60,0.25,2.0,0,,30,0.4581216887560955,0.3409162428663962,0.39951896581124585,617,193
rrf,500,100,200,1.8,0.9,90,0.25,3.0,0,,30,0.4561175325684873,0.3429188809155704,0.39951820674202887,617,193
rrf,500,100,200,2.6,0.9,120,0.5,2.0,0,,30,0.45895342174134557,0.34007484346587885,0.39951413260361224,617,193
rrf,500,50,150,2.2,0.9,150,0.5,2.5,0,,30,0.4616221590391082,0.33740165325326366,0.3995119061461859,609,192
rrf,500,100,200,2.2,1.0,90,0.25,2.5,0,,30,0.45613940413774434,0.34285341748071907,0.3994964108092317,617,193
rrf,500,100,150,2.6,0.9,120,0.25,2.5,0,,30,0.456246912714627,0.34274549303718777,0.39949620287590737,617,193
rrf,500,100,150,1.8,0.75,150,0.25,3.0,0,,30,0.4560071152575351,0.342983517339241,0.3994953162983881,617,193
rrf,500,50,150,2.2,1.0,90,0.25,1.5,0,,30,0.4587998520010288,0.3401796279794245,0.39948973999022663,609,192
rrf,500,50,150,2.2,1.0,90,0.5,3.0,0,,30,0.4587998520010288,0.3401796279794245,0.39948973999022663,609,192
rrf,500,50,300,2.2,1.0,60,0.5,2.0,0,,30,0.4610971889597444,0.33787275246116283,0.39948497071045364,609,192
rrf,500,50,100,1.8,0.75,90,0.5,2.5,0,,30,0.4600138713600032,0.3389551893296238,0.3994845303448135,609,192
rrf,500,50,150,2.2,0.75,60,0.25,1.5,0,,30,0.4621287727344456,0.33683557392502256,0.39948217332973407,609,192
rrf,500,50,150,2.2,0.75,60,0.5,3.0,0,,30,0.4621287727344456,0.33683557392502256,0.39948217332973407,609,192
rrf,500,50,200,1.8,0.9,60,0.25,2.0,0,,30,0.45957396420694974,0.3393789534317307,0.39947645881934024,609,192
rrf,500,50,200,1.8,0.9,90,0.25,2.0,0,,30,0.4596125178618543,0.33934024072737135,0.3994763792946128,609,192
rrf,500,50,300,2.2,1.0,90,0.5,2.5,0,,30,0.4608297064670059,0.338111109911784,0.39947040818939494,609,192
rrf,500,100,100,2.2,1.0,60,0.5,1.5,0,,30,0.46368201666861514,0.33525406209734276,0.3994680393829789,617,193
rrf,500,100,200,2.6,1.0,90,0.25,2.5,0,,30,0.4562677331600239,0.34266767521990565,0.3994677041899648,617,193
rrf,500,50,150,1.8,0.75,150,0.5,2.0,0,,30,0.46345329606190283,0.3354819760261941,0.39946763604404845,609,192
rrf,500,100,300,2.2,1.0,90,0.5,2.0,0,,30,0.460673581518514,0.33826123947280423,0.39946741049565915,617,193
rrf,500,50,150,2.6,0.9,60,0.5,2.5,0,,30,0.4612471558453675,0.33767583771613774,0.3994614967807526,609,192
rrf,500,150,100,2.2,0.9,150,0.25,1.5,0,,30,0.4625479270518828,0.33637296494725843,0.39946044599957065,636,195
rrf,500,150,100,2.2,0.9,150,0.5,3.0,0,,30,0.4625479270518828,0.33637296494725843,0.39946044599957065,636,195
rrf,500,50,150,1.8,1.0,120,0.5,1.5,0,,30,0.4624380221391799,0.33647240615837204,0.39945521414877594,609,192
rrf,500,50,100,1.8,1.0,60,0.5,1.5,0,,30,0.46142897364395863,0.3374647889211686,0.3994468812825636,609,192
rrf,500,50,100,2.6,0.75,90,0.25,2.5,0,,30,0.45777124312053724,0.3411160728024041,0.39944365796147063,609,192
rrf,500,100,200,2.2,0.9,120,0.25,3.0,0,,30,0.4561498798019107,0.34272932217610563,0.39943960098900816,617,193
rrf,500,100,150,2.6,0.9,90,0.25,3.0,0,,30,0.4562749542145081,0.3426003810087549,0.39943766761163146,617,193
rrf,500,50,300,2.2,1.0,150,0.25,2.5,0,,30,0.460137947284572,0.33873621207985655,0.3994370796822143,609,192
rrf,500,100,200,2.2,0.9,150,0.25,3.0,0,,30,0.4561511333964998,0.34271805538853645,0.39943459439251816,617,193
rrf,500,100,150,2.6,0.9,120,0.25,3.0,0,,30,0.45624600340480664,0.3426057824401721,0.39942589292248937,617,193
rrf,500,50,150,2.2,1.0,90,0.5,2.0,0,,30,0.4606344182391016,0.3382133630297197,0.39942389063441064,609,192
rrf,500,50,200,1.8,0.9,90,0.5,1.5,0,,30,0.46218696908694534,0.3366539923332385,0.39942048071009195,609,192
rrf,500,100,200,2.6,0.9,120,0.25,2.5,0,,30,0.45614045988429724,0.34268501923767714,0.3994127395609872,617,193
rrf,500,100,200,1.8,0.75,150,0.25,3.0,0,,30,0.45591970412140403,0.3429023352988515,0.39941101971012777,617,193
rrf,500,100,200,2.6,1.0,120,0.5,1.5,0,,30,0.4629104381277452,0.33590638242306914,0.3994084102754072,617,193
rrf,500,50,150,2.2,0.75,90,0.25,1.5,0,,30,0.4616377434508567,0.33716311042359165,0.39940042693722416,609,192
rrf,500,50,150,2.2,0.75,90,0.5,3.0,0,,30,0.4616377434508567,0.33716311042359165,0.39940042693722416,609,192
rrf,500,50,300,1.8,0.9,150,0.25,1.5,0,,30,0.46096185897517994,0.3378386432826978,0.39940025112893884,609,192
rrf,500,50,300,1.8,0.9,150,0.5,3.0,0,,30,0.46096185897517994,0.3378386432826978,0.39940025112893884,609,192
rrf,500,100,150,2.2,1.0,90,0.25,2.5,0,,30,0.45613940413774434,0.3426560238169591,0.3993977139773517,617,193
rrf,500,50,200,2.2,1.0,90,0.25,2.0,0,,30,0.45743930874750305,0.34134022024859456,0.3993897644980488,609,192
rrf,500,50,200,2.6,1.0,120,0.5,2.0,0,,30,0.45893547686569025,0.3398405163441128,0.39938799660490154,609,192
rrf,500,50,200,2.2,1.0,150,0.25,1.5,0,,30,0.45850119244653537,0.3402715969857545,0.3993863947161449,609,192
rrf,500,50,200,2.2,1.0,150,0.5,3.0,0,,30,0.45850119244653537,0.3402715969857545,0.3993863947161449,609,192
rrf,500,50,150,1.8,1.0,60,0.5,1.5,0,,30,0.46200587664733994,0.33676481828627264,0.3993853474668063,609,192
rrf,500,100,200,2.6,0.9,90,0.25,3.0,0,,30,0.45617830376201113,0.34258324816027136,0.39938077596114124,617,193
rrf,500,100,200,2.2,0.9,120,0.5,2.0,0,,30,0.4597812300973597,0.33898025082203004,0.39938074045969485,617,193
rrf,500,100,200,2.2,0.9,90,0.25,2.5,0,,30,0.4560517951535769,0.3426978949386944,0.39937484504613563,617,193
rrf,500,100,200,2.2,0.75,150,0.5,2.5,0,,30,0.4603659898604157,0.3383755885837374,0.3993707892220766,617,193
rrf,500,100,150,2.6,0.75,120,0.25,3.0,0,,30,0.45612863142097043,0.3426093363116069,0.39936898386628866,617,193
rrf,500,100,100,2.2,0.75,90,0.5,2.0,0,,30,0.4600571498590484,0.33867894026694717,0.3993680450629978,617,193
rrf,500,100,200,1.8,0.9,120,0.25,2.5,0,,30,0.4558061237227627,0.3429287185370888,0.39936742112992574,617,193
rrf,500,100,150,2.2,0.9,90,0.25,2.5,0,,30,0.456139206289708,0.3425942747557865,0.39936674052274723,617,193
rrf,500,100,200,2.2,1.0,150,0.5,1.5,0,,30,0.4628737051990789,0.33585369594905107,0.399363700574065,617,193
rrf,500,50,300,2.6,1.0,90,0.5,2.0,0,,30,0.46026676635278074,0.3384499015290925,0.3993583339409366,609,192
rrf,500,50,200,2.2,0.75,90,0.25,2.0,0,,30,0.4593908244851546,0.33932168879849234,0.3993562566418235,609,192
rrf,500,150,100,1.8,0.9,150,0.25,2.5,0,,30,0.46130549988322095,0.33740659266505313,0.399356046274137,636,195
rrf,500,100,150,1.8,0.9,90,0.25,3.0,0,,30,0.4561175325684873,0.342582170596791,0.39934985158263914,617,193
rrf,500,100,200,2.6,1.0,150,0.5,1.5,0,,30,0.46301283081353173,0.33567626672635326,0.3993445487699425,617,193
rrf,500,100,200,2.2,0.9,150,0.5,1.5,0,,30,0.4633544361022643,0.3353326823816093,0.39934355924193676,617,193
rrf,500,100,200,1.8,0.75,60,0.25,1.5,0,,30,0.45922432367001054,0.33946269681519053,0.3993435102426005,617,193
rrf,500,100,200,1.8,0.75,60,0.5,3.0,0,,30,0.45922432367001054,0.33946269681519053,0.3993435102426005,617,193
rrf,500,100,150,1.8,0.75,120,0.25,3.0,0,,30,0.45595372344994006,0.3427306222024704,0.3993421728262052,617,193
rrf,500,50,300,2.6,0.9,120,0.25,2.0,0,,30,0.4594624518639811,0.3392145886327088,0.39933852024834493,609,192
rrf,500,50,300,1.8,1.0,90,0.5,1.5,0,,30,0.46183837367853225,0.33683757351234594,0.3993379735954391,609,192
rrf,500,50,200,2.2,0.75,120,0.25,2.0,0,,30,0.4593725178551823,0.33929455491798416,0.3993335363865832,609,192
rrf,500,50,300,2.2,1.0,60,0.5,1.5,0,,30,0.46178574333397066,0.33687485188551536,0.39933029760974303,609,192
rrf,500,100,200,2.2,0.75,60,0.5,2.5,0,,30,0.460640176167594,0.3380118860761253,0.39932603112185966,617,193
rrf,500,100,200,2.6,0.9,120,0.25,3.0,0,,30,0.4561482131023844,0.3425016881941847,0.39932495064828455,617,193
rrf,500,50,300,2.6,0.9,60,0.5,2.5,0,,30,0.4610178693451698,0.3376164488004506,0.3993171590728102,609,192
rrf,500,50,100,1.8,0.9,60,0.25,2.0,0,,30,0.45787533695694826,0.3407389748736086,0.39930715591527843,609,192
rrf,500,50,200,1.8,0.9,150,0.25,3.0,0,,30,0.4573689439930742,0.3412402465348446,0.3993045952639594,609,192
rrf,500,150,100,2.6,0.9,150,0.25,2.5,0,,30,0.46161469521387344,0.3369834005511592,0.39929904788251636,636,195
rrf,500,100,200,1.8,0.75,120,0.25,3.0,0,,30,0.455866312313809,0.34271628539536236,0.3992912988545857,617,193
rrf,500,50,200,2.6,0.9,120,0.25,2.5,0,,30,0.45753469028435545,0.3410314248006909,0.39928305754252313,609,192
rrf,500,50,100,1.8,1.0,60,0.0,1.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,60,0.0,2.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,60,0.0,2.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,60,0.0,3.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,90,0.0,1.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,90,0.0,2.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,90,0.0,2.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,90,0.0,3.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,120,0.0,1.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,120,0.0,2.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,120,0.0,2.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,120,0.0,3.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,150,0.0,1.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,150,0.0,2.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,150,0.0,2.5,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
rrf,500,50,100,1.8,1.0,150,0.0,3.0,0,,30,0.45864782523975955,0.3399084812965062,0.3992781532681329,609,192
