method,chunk_size_words,chunk_overlap_words,top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,rerank_top_n,reranker_model,ndcg_k,ndcg,map,combined_score,num_chunks,num_qrels
rrf,850,125,100,2.2,1.0,180,0.25,2.0,0,,30,0.48611257819129755,0.3502394541243087,0.4181760161578031,568,180
rrf,750,125,150,2.2,1.0,180,0.25,2.0,0,,30,0.48702264037922305,0.3493248546228388,0.4181737475010309,579,181
rrf,750,75,150,2.2,1.0,150,0.25,3.0,0,,30,0.48707473745302227,0.3492561310343513,0.4181654342436868,577,181
rrf,750,150,150,2.2,1.0,120,0.25,2.5,0,,30,0.48610785626717445,0.3502052940467112,0.4181565751569428,579,181
rrf,700,125,100,2.2,1.0,180,0.5,2.0,0,,30,0.4892019206827135,0.347073763325756,0.41813784200423476,584,182
rrf,700,175,150,2.2,1.0,180,0.25,2.0,0,,30,0.4855752219615486,0.3507001560452963,0.41813768900342246,587,182
rrf,700,125,100,2.2,1.0,120,0.5,2.5,0,,30,0.4873676807696395,0.348887773007855,0.4181277268887472,584,182
rrf,750,150,100,2.2,1.0,120,0.5,3.0,0,,30,0.48651834549955775,0.34972265344119063,0.4181204994703742,579,181
rrf,700,125,150,2.2,1.0,180,0.5,3.0,0,,30,0.48575412110730953,0.35041700857666475,0.4180855648419871,584,182
rrf,700,75,100,2.2,1.0,120,0.5,2.5,0,,30,0.48843227828681307,0.34773657953765663,0.41808442891223485,580,182
rrf,700,175,100,2.2,1.0,120,0.5,3.0,0,,30,0.48617797690487247,0.34998562167196756,0.41808179928842004,587,182
rrf,750,175,150,2.2,1.0,150,0.25,2.5,0,,30,0.48731850533348203,0.3488183048260531,0.41806840507976756,581,181
rrf,700,75,150,2.2,1.0,150,0.25,2.0,0,,30,0.4879597561735253,0.3481699057989171,0.4180648309862212,580,182
rrf,750,100,150,2.2,1.0,120,0.25,2.0,0,,30,0.4872438817582455,0.348876284252858,0.41806008300555175,578,181
rrf,700,150,150,2.2,1.0,120,0.25,2.5,0,,30,0.4851667178204494,0.35095171771169653,0.41805921776607297,586,182
rrf,650,175,150,2.2,1.0,180,0.5,2.5,0,,30,0.48547978391305185,0.35053320708589236,0.4180064954994721,591,182
rrf,750,150,150,2.2,1.0,120,0.5,2.5,0,,30,0.48495988379545985,0.3510275775461031,0.4179937306707815,579,181
rrf,750,100,150,2.2,1.0,150,0.25,2.0,0,,30,0.4868684497177842,0.34909834352800306,0.41798339662289363,578,181
rrf,700,125,150,2.2,1.0,120,0.5,2.5,0,,30,0.4859196024842084,0.35003405197210846,0.41797682722815843,584,182
rrf,700,100,150,2.2,1.0,120,0.25,3.0,0,,30,0.48499255321972873,0.35090906525893534,0.41795080923933203,582,182
rrf,700,75,150,2.2,1.0,180,0.25,2.0,0,,30,0.48735177899706567,0.348530941716667,0.41794136035686635,580,182
rrf,850,125,100,2.2,1.0,150,0.25,2.0,0,,30,0.48598566210376426,0.3498954390775201,0.41794055059064217,568,180
rrf,750,75,150,2.2,1.0,180,0.5,2.0,0,,30,0.4858468016518835,0.35000404317196027,0.4179254224119219,577,181
rrf,650,150,100,2.2,1.0,180,0.25,2.5,0,,30,0.48769646951414397,0.34814489885598215,0.41792068418506306,591,182
rrf,700,125,100,2.2,1.0,120,0.5,3.0,0,,30,0.4865953771949631,0.3492295495334455,0.4179124633642043,584,182
rrf,700,125,100,2.2,1.0,150,0.5,2.0,0,,30,0.488977514997364,0.3468392483746933,0.4179083816860287,584,182
rrf,850,175,100,2.2,1.0,150,0.25,2.0,0,,30,0.4860472144283431,0.3497530522415446,0.41790013333494386,569,180
rrf,650,175,100,2.2,1.0,180,0.25,2.0,0,,30,0.4877623761305382,0.34800151832471266,0.4178819472276254,591,182
rrf,750,75,150,2.2,1.0,180,0.5,3.0,0,,30,0.4875695235364924,0.3481941885815136,0.41788185605900297,577,181
rrf,750,100,150,2.2,1.0,180,0.25,3.0,0,,30,0.4870268686364651,0.34868334676995544,0.41785510770321027,578,181
rrf,650,150,100,2.2,1.0,150,0.5,2.0,0,,30,0.4893354408777011,0.34633693323117126,0.41783618705443615,591,182
rrf,750,100,100,2.2,1.0,150,0.5,2.5,0,,30,0.4860313388403196,0.34961060377328773,0.4178209713068037,578,181
rrf,750,175,150,2.2,1.0,120,0.25,3.0,0,,30,0.4875581279745464,0.34808001644848907,0.4178190722115177,581,181
rrf,750,75,150,2.2,1.0,150,0.5,3.0,0,,30,0.48746473918135,0.3481221313499464,0.4177934352656482,577,181
rrf,850,175,100,2.2,1.0,120,0.25,2.0,0,,30,0.4859547211579664,0.34960920238102416,0.4177819617694953,569,180
rrf,700,125,100,2.2,1.0,180,0.5,2.5,0,,30,0.4858494807821203,0.34970650198308295,0.41777799138260163,584,182
rrf,700,125,150,2.2,1.0,150,0.25,3.0,0,,30,0.485658203684037,0.3498957837441802,0.4177769937141086,584,182
rrf,750,100,100,2.2,1.0,120,0.5,2.5,0,,30,0.4865967438843311,0.3489516887442738,0.41777421631430245,578,181
rrf,700,175,100,2.2,1.0,180,0.5,2.0,0,,30,0.4859359072205412,0.34960633141142683,0.417771119315984,587,182
rrf,650,175,100,2.2,1.0,150,0.5,2.5,0,,30,0.48753444738106827,0.34798409075549525,0.41775926906828176,591,182
rrf,850,125,100,2.2,1.0,180,0.25,2.5,0,,30,0.4859323629033891,0.349569368061662,0.41775086548252555,568,180
rrf,750,150,150,2.2,1.0,120,0.25,2.0,0,,30,0.4844250910479807,0.35107188085678287,0.4177484859523818,579,181
rrf,700,75,100,2.2,1.0,150,0.5,2.5,0,,30,0.4876919218354643,0.34780450019253706,0.41774821101400067,580,182
rrf,750,175,150,2.2,1.0,120,0.25,2.5,0,,30,0.48707916599155016,0.348398916825105,0.41773904140832757,581,181
rrf,650,100,150,2.2,1.0,180,0.25,3.0,0,,30,0.48583988419370083,0.34962515409489875,0.41773251914429976,589,182
rrf,800,75,100,2.2,1.0,180,0.5,2.5,0,,30,0.4848442608962357,0.35061654673752496,0.4177304038168803,572,180
rrf,750,125,100,2.2,1.0,150,0.25,2.0,0,,30,0.4882729445562827,0.3471725946255055,0.41772276959089405,579,181
rrf,600,150,100,2.2,1.0,180,0.5,2.5,0,,30,0.48831363475241035,0.34711642193662634,0.41771502834451835,597,183
rrf,750,175,150,2.2,1.0,120,0.5,3.0,0,,30,0.4859386065855484,0.349433679109231,0.4176861428473897,581,181
rrf,650,150,100,2.2,1.0,150,0.25,2.5,0,,30,0.48751708373982433,0.3478480501723432,0.41768256695608375,591,182
rrf,700,175,100,2.2,1.0,180,0.5,3.0,0,,30,0.485040562920445,0.3502836367323883,0.41766209982641667,587,182
rrf,700,150,150,2.2,1.0,150,0.5,2.0,0,,30,0.4832107799614151,0.3521124215762952,0.41766160076885517,586,182
rrf,700,125,150,2.2,1.0,180,0.5,2.0,0,,30,0.4861848446470379,0.34908378521325467,0.41763431493014624,584,182
rrf,650,175,100,2.2,1.0,150,0.25,2.0,0,,30,0.48764353802961785,0.34761725243321656,0.4176303952314172,591,182
rrf,750,100,100,2.2,1.0,150,0.25,2.5,0,,30,0.48625974155096474,0.34897681063259706,0.4176182760917809,578,181
rrf,700,150,100,2.2,1.0,120,0.25,2.5,0,,30,0.48539066374384954,0.34981169108980126,0.4176011774168254,586,182
rrf,750,175,100,2.2,1.0,120,0.5,2.0,0,,30,0.4876863082414893,0.34750992738119013,0.4175981178113397,581,181
rrf,650,100,150,2.2,1.0,150,0.25,3.0,0,,30,0.4858092744714633,0.3493765404852379,0.41759290747835065,589,182
rrf,700,175,150,2.2,1.0,150,0.5,3.0,0,,30,0.4840657843035121,0.3510918461234614,0.4175788152134867,587,182
rrf,750,75,150,2.2,1.0,120,0.25,3.0,0,,30,0.4866845995178718,0.3484442337666511,0.41756441664226146,577,181
rrf,750,150,100,2.2,1.0,120,0.25,2.5,0,,30,0.4857212062081177,0.3494027877860632,0.41756199699709046,579,181
rrf,750,125,150,2.2,1.0,150,0.25,2.0,0,,30,0.4866609710951194,0.34843012578317006,0.4175455484391447,579,181
rrf,750,100,100,2.2,1.0,120,0.5,2.0,0,,30,0.4857771475321834,0.34930583010362143,0.41754148881790243,578,181
rrf,650,175,150,2.2,1.0,180,0.25,2.5,0,,30,0.4875093317008673,0.3475477047602325,0.4175285182305499,591,182
rrf,800,125,100,2.2,1.0,180,0.25,2.5,0,,30,0.485878773885222,0.3491739176736433,0.41752634577943265,574,180
rrf,750,100,150,2.2,1.0,180,0.25,2.0,0,,30,0.48589704850258686,0.3491133079549681,0.4175051782287775,578,181
rrf,850,175,100,2.2,1.0,180,0.25,2.0,0,,30,0.4852270698010219,0.34977495804730774,0.41750101392416483,569,180
rrf,700,75,100,2.2,1.0,150,0.25,3.0,0,,30,0.48740694112677746,0.34755965824234314,0.4174832996845603,580,182
rrf,650,150,150,2.2,1.0,180,0.25,2.5,0,,30,0.48718130690148403,0.34778394909777427,0.41748262799962915,591,182
rrf,800,75,100,2.2,1.0,150,0.5,2.0,0,,30,0.4853556444352437,0.3495921692580127,0.4174739068466282,572,180
rrf,700,125,150,2.2,1.0,120,0.25,2.5,0,,30,0.48528330449968093,0.349646139610679,0.4174647220551799,584,182
rrf,650,100,100,2.2,1.0,150,0.5,2.5,0,,30,0.48614639310281654,0.3487631714429909,0.4174547822729037,589,182
rrf,800,125,100,2.2,1.0,150,0.5,2.0,0,,30,0.4851228945004437,0.34976167962564314,0.4174422870630434,574,180
rrf,700,75,150,2.2,1.0,180,0.25,3.0,0,,30,0.4870360035798506,0.347846884637885,0.4174414441088678,580,182
rrf,650,100,150,2.2,1.0,120,0.25,2.5,0,,30,0.48578273978004133,0.3490289028887222,0.41740582133438175,589,182
rrf,750,75,150,2.2,1.0,120,0.25,2.5,0,,30,0.4860766896994996,0.34873036198833723,0.4174035258439184,577,181
rrf,650,150,100,2.2,1.0,180,0.5,2.5,0,,30,0.4857448943268601,0.3490459086441448,0.41739540148550247,591,182
rrf,650,100,100,2.2,1.0,180,0.5,2.5,0,,30,0.4857187915341638,0.349051829697812,0.41738531061598794,589,182
rrf,700,75,150,2.2,1.0,150,0.25,2.5,0,,30,0.4869434819206507,0.3477742703141683,0.4173588761174095,580,182
rrf,650,150,150,2.2,1.0,150,0.25,2.5,0,,30,0.4870751201188436,0.34763465964992696,0.4173548898843853,591,182
rrf,850,75,100,2.2,1.0,180,0.25,2.0,0,,30,0.48537264186738266,0.3492961778905321,0.41733440987895737,568,180
rrf,700,125,150,2.2,1.0,150,0.25,2.5,0,,30,0.4847720323547465,0.3498788413161494,0.4173254368354479,584,182
rrf,750,150,150,2.2,1.0,150,0.5,2.0,0,,30,0.48404562324902095,0.35060333817490524,0.4173244807119631,579,181
rrf,750,100,100,2.2,1.0,120,0.5,3.0,0,,30,0.4865870675517649,0.3480516663670965,0.4173193669594307,578,181
rrf,700,75,150,2.2,1.0,180,0.25,2.5,0,,30,0.48695549727962156,0.3476308877914123,0.41729319253551694,580,182
rrf,800,125,100,2.2,1.0,150,0.25,2.0,0,,30,0.48454369007329345,0.3500320651108671,0.4172878775920803,574,180
rrf,700,125,100,2.2,1.0,120,0.25,3.0,0,,30,0.4857046122325307,0.3488462932483255,0.4172754527404281,584,182
rrf,700,100,150,2.2,1.0,120,0.5,2.0,0,,30,0.4837974815080196,0.3506725543641206,0.4172350179360701,582,182
rrf,700,175,150,2.2,1.0,120,0.5,3.0,0,,30,0.4839406968569227,0.3505290302270932,0.41723486354200795,587,182
rrf,750,150,150,2.2,1.0,120,0.25,3.0,0,,30,0.4840813698617815,0.3503856299922452,0.41723349992701336,579,181
rrf,850,75,100,2.2,1.0,150,0.25,2.0,0,,30,0.4853585091849767,0.3491032819516785,0.4172308955683276,568,180
rrf,650,100,100,2.2,1.0,150,0.5,2.0,0,,30,0.4883171975989819,0.3461015662930452,0.41720938194601354,589,182
rrf,700,75,150,2.2,1.0,120,0.25,2.5,0,,30,0.4868974205190593,0.34748632884318414,0.41719187468112173,580,182
rrf,650,175,100,2.2,1.0,180,0.5,3.0,0,,30,0.4851536841958778,0.3492289440230259,0.41719131410945187,591,182
rrf,750,175,150,2.2,1.0,150,0.25,2.0,0,,30,0.48526712484536827,0.34909089666240023,0.41717901075388425,581,181
rrf,650,150,100,2.2,1.0,180,0.5,3.0,0,,30,0.4855489209351891,0.3487939743862036,0.41717144766069636,591,182
rrf,700,150,100,2.2,1.0,120,0.5,2.0,0,,30,0.485995859892706,0.34832464851817907,0.41716025420544256,586,182
rrf,650,175,100,2.2,1.0,120,0.25,2.0,0,,30,0.4875363944023304,0.34677858107026716,0.4171574877362988,591,182
rrf,750,125,150,2.2,1.0,180,0.5,2.5,0,,30,0.4847521724130209,0.3495480878192026,0.41715013011611174,579,181
rrf,700,150,150,2.2,1.0,150,0.25,3.0,0,,30,0.4827281885642645,0.35155939997358904,0.4171437942689268,586,182
rrf,650,150,100,2.2,1.0,150,0.5,2.5,0,,30,0.4857448943268601,0.3485193421485137,0.4171321182376869,591,182
rrf,750,100,100,2.2,1.0,180,0.5,3.0,0,,30,0.48546752454985,0.3487665591293295,0.41711704183958975,578,181
rrf,650,100,100,2.2,1.0,120,0.5,2.5,0,,30,0.4858997264366155,0.3483206750820988,0.4171102007593571,589,182
rrf,750,125,150,2.2,1.0,180,0.5,2.0,0,,30,0.4851065481899132,0.349107666717794,0.4171071074538536,579,181
rrf,700,150,150,2.2,1.0,120,0.5,2.0,0,,30,0.4830706198353165,0.35114339167196595,0.41710700575364124,586,182
rrf,700,75,100,2.2,1.0,150,0.5,3.0,0,,30,0.4870344354940063,0.34707734027050086,0.41705588788225356,580,182
rrf,650,150,100,2.2,1.0,180,0.25,3.0,0,,30,0.4870202426359895,0.34704902057312503,0.4170346316045572,591,182
rrf,650,175,100,2.2,1.0,180,0.25,2.5,0,,30,0.48777960530774606,0.34627541867635864,0.41702751199205235,591,182
rrf,750,100,100,2.2,1.0,150,0.25,3.0,0,,30,0.48463293975786853,0.34941919934584614,0.41702606955185734,578,181
rrf,700,75,100,2.2,1.0,180,0.5,3.0,0,,30,0.4872274807367397,0.346805859180949,0.41701666995884434,580,182
rrf,650,100,150,2.2,1.0,120,0.5,2.5,0,,30,0.48538730155400245,0.3486037389701129,0.41699552026205766,589,182
rrf,800,150,100,2.2,1.0,180,0.5,2.0,0,,30,0.4852410370327105,0.3487324083708215,0.41698672270176596,574,180
rrf,700,175,100,2.2,1.0,180,0.25,3.0,0,,30,0.48392042317770406,0.3500507162054308,0.4169855696915674,587,182
rrf,850,150,100,2.2,1.0,150,0.25,2.0,0,,30,0.48614168147535664,0.3477645028208159,0.4169530921480863,569,180
rrf,750,100,150,2.2,1.0,180,0.25,2.5,0,,30,0.48592292372505963,0.3479809805666133,0.41695195214583647,578,181
rrf,750,100,100,2.2,1.0,150,0.5,3.0,0,,30,0.4854062753606449,0.3484907246096976,0.41694849998517125,578,181
rrf,800,125,100,2.2,1.0,180,0.25,2.0,0,,30,0.48373133164259363,0.3501289023910221,0.4169301170168079,574,180
rrf,650,150,100,2.2,1.0,120,0.25,2.5,0,,30,0.4869115127906095,0.34691636553492916,0.4169139391627693,591,182
rrf,750,100,150,2.2,1.0,150,0.25,2.5,0,,30,0.48589206218217385,0.34793230167096584,0.41691218192656987,578,181
rrf,750,100,150,2.2,1.0,150,0.5,2.5,0,,30,0.48542328585072986,0.3483821078692389,0.4169026968599844,578,181
rrf,650,150,100,2.2,1.0,150,0.5,3.0,0,,30,0.48541805881968514,0.3483800054523658,0.41689903213602547,591,182
rrf,650,150,100,2.2,1.0,150,0.25,2.0,0,,30,0.48612998782077127,0.3476504889078435,0.4168902383643074,591,182
rrf,650,175,150,2.2,1.0,180,0.5,3.0,0,,30,0.48290396277204495,0.35086580614831975,0.41688488446018235,591,182
rrf,700,175,150,2.2,1.0,180,0.25,2.5,0,,30,0.48300718306344936,0.35075945816417825,0.41688332061381383,587,182
rrf,650,100,100,2.2,1.0,180,0.5,3.0,0,,30,0.4857936033475237,0.3479627727319552,0.4168781880397394,589,182
rrf,750,100,150,2.2,1.0,180,0.5,2.5,0,,30,0.4848600318657263,0.3488948805854798,0.416877456225603,578,181
rrf,750,175,150,2.2,1.0,120,0.25,2.0,0,,30,0.4851185516712109,0.3486031272186331,0.416860839444922,581,181
rrf,650,175,100,2.2,1.0,150,0.5,3.0,0,,30,0.48498227108384595,0.34873424791798263,0.41685825950091426,591,182
rrf,650,150,100,2.2,1.0,120,0.5,2.5,0,,30,0.48554517154670057,0.3481548111696494,0.416849991358175,591,182
rrf,800,75,100,2.2,1.0,120,0.5,2.0,0,,30,0.4838511447554481,0.34982566084548744,0.4168384028004678,572,180
rrf,750,100,150,2.2,1.0,180,0.5,2.0,0,,30,0.4852516383447093,0.3483877062497545,0.41681967229723194,578,181
rrf,850,100,100,2.2,1.0,180,0.25,2.0,0,,30,0.48455076775937744,0.34907017386476047,0.41681047081206896,568,180
rrf,700,75,100,2.2,1.0,180,0.5,2.5,0,,30,0.48571003608220725,0.34789399542548083,0.416802015753844,580,182
rrf,750,75,150,2.2,1.0,120,0.5,2.0,0,,30,0.4842080225929214,0.3493491316456579,0.4167785771192897,577,181
rrf,850,100,100,2.2,1.0,150,0.25,2.0,0,,30,0.4846156914881101,0.3489257347238825,0.41677071310599634,568,180
rrf,650,150,150,2.2,1.0,120,0.25,2.5,0,,30,0.48660746141871974,0.34690859785142975,0.41675802963507474,591,182
rrf,750,125,150,2.2,1.0,180,0.25,2.5,0,,30,0.4858375743038944,0.34767771953854376,0.4167576469212191,579,181
rrf,850,75,100,2.2,1.0,180,0.25,2.5,0,,30,0.48504144782858577,0.34846388467831924,0.41675266625345253,568,180
rrf,750,125,150,2.2,1.0,150,0.5,2.5,0,,30,0.4846145192623144,0.3488771566082815,0.41674583793529796,579,181
rrf,650,175,100,2.2,1.0,150,0.25,2.5,0,,30,0.4876894042458675,0.3457716962507688,0.4167305502483182,591,182
rrf,650,100,100,2.2,1.0,120,0.5,3.0,0,,30,0.48684980643902553,0.346609326774738,0.41672956660688176,589,182
rrf,750,75,150,2.2,1.0,120,0.5,3.0,0,,30,0.4853769816545895,0.3480728662381728,0.41672492394638116,577,181
rrf,650,100,150,2.2,1.0,150,0.5,2.5,0,,30,0.48461077254103657,0.3488348043311908,0.41672278843611366,589,182
rrf,750,175,150,2.2,1.0,180,0.5,2.0,0,,30,0.48574129717386266,0.3477015419040419,0.41672141953895225,581,181
rrf,650,100,100,2.2,1.0,150,0.5,3.0,0,,30,0.4856784733953507,0.3477547147881994,0.4167165940917751,589,182
rrf,650,100,150,2.2,1.0,180,0.5,2.5,0,,30,0.48436146340609587,0.349069036416383,0.4167152499112394,589,182
rrf,700,175,150,2.2,1.0,180,0.5,3.0,0,,30,0.4827250688477897,0.3506797466735481,0.4167024077606689,587,182
rrf,700,75,100,2.2,1.0,120,0.5,2.0,0,,30,0.4866452066035308,0.3467132339879177,0.41667922029572424,580,182
rrf,650,125,150,2.2,1.0,180,0.25,2.0,0,,30,0.48395423199644816,0.34939741553901793,0.41667582376773304,591,182
rrf,750,125,100,2.2,1.0,180,0.25,3.0,0,,30,0.4865072575120054,0.34678369768696493,0.41664547759948517,579,181
rrf,650,100,150,2.2,1.0,120,0.5,3.0,0,,30,0.48641338398879513,0.34685144582912547,0.4166324149089603,589,182
rrf,750,75,150,2.2,1.0,150,0.5,2.0,0,,30,0.48331975810518507,0.3499445165619081,0.4166321373335466,577,181
rrf,650,150,150,2.2,1.0,180,0.25,3.0,0,,30,0.48653672367371875,0.34672081213204864,0.4166287679028837,591,182
rrf,800,150,100,2.2,1.0,150,0.5,2.0,0,,30,0.4849560281390861,0.34828848985072647,0.4166222589949063,574,180
rrf,650,150,100,2.2,1.0,120,0.25,2.0,0,,30,0.4859724693293191,0.3472719887968449,0.416622229063082,591,182
rrf,750,125,150,2.2,1.0,180,0.5,3.0,0,,30,0.4846880232033863,0.3485468908102299,0.4166174570068081,579,181
rrf,700,75,150,2.2,1.0,180,0.5,2.0,0,,30,0.48539753373412964,0.3477939213514726,0.4165957275428011,580,182
rrf,700,175,150,2.2,1.0,150,0.25,2.5,0,,30,0.4829086089447586,0.3502774494180665,0.41659302918141256,587,182
rrf,750,175,150,2.2,1.0,180,0.5,2.5,0,,30,0.4836904171779965,0.34949439214487554,0.416592404661436,581,181
rrf,850,175,100,2.2,1.0,180,0.5,2.5,0,,30,0.48275217758064476,0.35042207093395783,0.41658712425730127,569,180
rrf,700,75,150,2.2,1.0,120,0.25,2.0,0,,30,0.48529764772616196,0.34786307689613505,0.4165803623111485,580,182
rrf,750,100,100,2.2,1.0,120,0.25,3.0,0,,30,0.4843264575552196,0.34881642221826625,0.41657143988674294,578,181
rrf,750,125,150,2.2,1.0,120,0.5,2.5,0,,30,0.4846379134972381,0.3484629205823828,0.41655041703981044,579,181
rrf,750,150,100,2.2,1.0,120,0.25,3.0,0,,30,0.48356085475304283,0.34951214590958196,0.4165365003313124,579,181
rrf,700,75,100,2.2,1.0,120,0.5,3.0,0,,30,0.48655429561545777,0.3465126079551036,0.4165334517852807,580,182
rrf,650,175,150,2.2,1.0,150,0.5,3.0,0,,30,0.4827695186577415,0.35029028461159667,0.4165299016346691,591,182
rrf,800,75,100,2.2,1.0,180,0.25,2.0,0,,30,0.4832541125286986,0.34980104041249616,0.41652757647059735,572,180
rrf,750,100,150,2.2,1.0,120,0.5,2.5,0,,30,0.4851387689434782,0.3479137023617484,0.41652623565261326,578,181
rrf,750,175,150,2.2,1.0,150,0.5,2.5,0,,30,0.4842509456842378,0.34876853950997777,0.4165097425971078,581,181
rrf,700,150,150,2.2,1.0,120,0.25,3.0,0,,30,0.4821012456703938,0.3509097429400146,0.4165054943052042,586,182
rrf,750,175,150,2.2,1.0,120,0.5,2.5,0,,30,0.4842870716057341,0.3487168226127074,0.4165019471092207,581,181
rrf,800,75,150,2.2,1.0,180,0.5,2.0,0,,30,0.48201114683740814,0.3509915660112998,0.416501356424354,572,180
rrf,650,125,100,2.2,1.0,180,0.25,2.0,0,,30,0.4836612497144695,0.34934060946372664,0.41650092958909807,591,182
rrf,650,100,150,2.2,1.0,150,0.5,3.0,0,,30,0.4851123851577915,0.3478666781436625,0.416489531650727,589,182
rrf,850,150,100,2.2,1.0,180,0.25,2.0,0,,30,0.48523006450176903,0.3477390913960329,0.4164845779489009,569,180
rrf,650,150,150,2.2,1.0,150,0.25,2.0,0,,30,0.4856128501906852,0.3473551293087495,0.41648398974971734,591,182
rrf,650,175,150,2.2,1.0,120,0.25,2.0,0,,30,0.48480421169489146,0.348132658897356,0.41646843529612376,591,182
rrf,650,150,100,2.2,1.0,180,0.25,2.0,0,,30,0.48473636548739224,0.34815638572953267,0.4164463756084624,591,182
rrf,750,125,150,2.2,1.0,180,0.25,3.0,0,,30,0.4849948044297074,0.34786521096769185,0.41643000769869964,579,181
rrf,750,125,100,2.2,1.0,150,0.25,3.0,0,,30,0.48640512658798146,0.34644256875315127,0.4164238476705664,579,181
rrf,700,150,100,2.2,1.0,120,0.25,3.0,0,,30,0.4824806858208554,0.35033268436339593,0.41640668509212564,586,182
rrf,750,125,150,2.2,1.0,150,0.5,2.0,0,,30,0.48452830148120796,0.34826431838798116,0.41639630993459453,579,181
rrf,850,100,100,2.2,1.0,120,0.25,2.0,0,,30,0.48432180011054143,0.34846080202333646,0.41639130106693895,568,180
rrf,800,100,100,2.2,1.0,180,0.5,2.5,0,,30,0.48345825202344966,0.3492865516459491,0.41637240183469937,573,180
rrf,650,150,150,2.2,1.0,120,0.25,2.0,0,,30,0.4855288790252538,0.3471882087842394,0.4163585439047466,591,182
rrf,700,75,150,2.2,1.0,150,0.5,2.5,0,,30,0.48495968686671803,0.3477420939656124,0.41635089041616524,580,182
rrf,700,175,100,2.2,1.0,180,0.5,2.5,0,,30,0.4817009997903382,0.35099759871705766,0.4163492992536979,587,182
rrf,700,75,150,2.2,1.0,120,0.5,2.5,0,,30,0.4848270881247693,0.3478342289467037,0.4163306585357365,580,182
rrf,700,125,150,2.2,1.0,150,0.5,2.0,0,,30,0.484141267889178,0.34850192114937145,0.41632159451927475,584,182
rrf,750,100,150,2.2,1.0,150,0.25,3.0,0,,30,0.4842763452156686,0.3483620735178299,0.41631920936674927,578,181
rrf,650,175,150,2.2,1.0,180,0.25,3.0,0,,30,0.48540932977810175,0.3471950137162475,0.41630217174717465,591,182
rrf,850,175,100,2.2,1.0,150,0.5,2.5,0,,30,0.48262608195664786,0.34992811063394563,0.41627709629529674,569,180
rrf,800,175,100,2.2,1.0,180,0.5,2.5,0,,30,0.48411420747925044,0.34837364265889265,0.41624392506907154,575,180
rrf,650,175,100,2.2,1.0,120,0.5,2.0,0,,30,0.48694467598848173,0.34552802117262926,0.41623634858055547,591,182
rrf,800,75,100,2.2,1.0,150,0.5,2.5,0,,30,0.48204410111012674,0.35042575383557933,0.41623492747285307,572,180
rrf,650,125,150,2.2,1.0,150,0.25,2.0,0,,30,0.4836831570733063,0.3487703660743255,0.4162267615738159,591,182
rrf,650,125,100,2.2,1.0,180,0.5,2.0,0,,30,0.4849002217235152,0.3475423199167479,0.41622127082013155,591,182
rrf,850,125,100,2.2,1.0,180,0.5,2.5,0,,30,0.48209278828969476,0.35034728911571905,0.4162200387027069,568,180
rrf,800,100,150,2.2,1.0,120,0.5,2.0,0,,30,0.4826672870582602,0.3497573183344633,0.4162123026963617,573,180
rrf,700,175,150,2.2,1.0,150,0.25,2.0,0,,30,0.4822779324803307,0.3501449496572569,0.4162114410687938,587,182
rrf,650,175,150,2.2,1.0,120,0.25,3.0,0,,30,0.4859616961239591,0.3464551061743011,0.4162084011491301,591,182
rrf,700,175,100,2.2,1.0,150,0.5,2.0,0,,30,0.48306183111803513,0.34932756501029244,0.41619469806416376,587,182
rrf,750,125,150,2.2,1.0,150,0.25,3.0,0,,30,0.48491383827007856,0.34745393457648965,0.4161838864232841,579,181
rrf,750,125,150,2.2,1.0,150,0.5,3.0,0,,30,0.4843429747894232,0.3480235706303646,0.41618327270989386,579,181
rrf,800,75,100,2.2,1.0,180,0.25,2.5,0,,30,0.48317146248148546,0.3491603689610809,0.41616591572128314,572,180
rrf,650,175,100,2.2,1.0,120,0.5,2.5,0,,30,0.48460146822965006,0.3477254995124908,0.41616348387107044,591,182
rrf,800,100,100,2.2,1.0,120,0.5,2.0,0,,30,0.4830399062422521,0.34926999686688626,0.41615495155456916,573,180
rrf,600,125,100,2.2,1.0,180,0.5,2.5,0,,30,0.4864482332175185,0.3458612039935704,0.4161547186055444,596,183
rrf,700,150,100,2.2,1.0,150,0.25,3.0,0,,30,0.48198015996985255,0.35032501294745927,0.41615258645865594,586,182
rrf,800,100,100,2.2,1.0,150,0.25,2.0,0,,30,0.484697224012192,0.34759930102523934,0.4161482625187157,573,180
rrf,850,150,100,2.2,1.0,180,0.25,2.5,0,,30,0.48562067243746687,0.34665030163527094,0.41613548703636893,569,180
rrf,850,125,100,2.2,1.0,120,0.5,2.5,0,,30,0.48273163213636583,0.34953472558810983,0.41613317886223783,568,180
rrf,650,175,150,2.2,1.0,120,0.5,3.0,0,,30,0.482679717288584,0.34954323936097775,0.4161114783247809,591,182
rrf,850,175,100,2.2,1.0,180,0.25,2.5,0,,30,0.4829252186301492,0.3492976226746259,0.41611142065238754,569,180
rrf,750,100,150,2.2,1.0,180,0.5,3.0,0,,30,0.4848507459845856,0.34736870874057424,0.4161097273625799,578,181
rrf,650,100,150,2.2,1.0,180,0.5,3.0,0,,30,0.4842792650061046,0.34791907500753083,0.41609917000681773,589,182
rrf,650,125,100,2.2,1.0,180,0.5,2.5,0,,30,0.4826924455320133,0.3494905617383753,0.4160915036351943,591,182
